Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2317.253418,568.800171,78.549538,-2.975958,0.201729,-23.113003,5.953393,3.450071,15.526891,8.334093,-14.492242,0.517340,-8.734330,-2.010755,-19.277481,10.924847,0.561175,-1.356738,-0.995418,1.407501,0.561787,-2.299177,13.440214,-33.542191,63.594105,-3.316179,0.785259,1.274198,-0.871015,-14.190992,34.403763,68.506523,-16.974215,9.443101,-8.262145
1.000000,-2317.256836,568.802673,78.550659,-2.977684,0.206530,-23.103359,5.942486,3.450229,15.515449,8.332300,-14.486287,0.519998,-8.739532,-2.011742,-19.275839,10.921632,0.570785,-1.352941,-0.987438,1.405594,0.560838,-2.300410,13.440326,-33.539261,63.594070,-3.315447,0.783338,1.272145,-0.871404,-14.191508,34.404472,68.506035,-16.977829,9.444949,-8.261405
2.000000,-2317.260986,568.804565,78.551575,-2.977258,0.224922,-23.094514,5.924590,3.449497,15.510025,8.329215,-14.481735,0.520876,-8.752157,-2.011130,-19.263683,10.914200,0.576899,-1.347539,-0.973876,1.404592,0.558661,-2.302439,13.440028,-33.536274,63.591702,-3.313421,0.780704,1.271894,-0.872643,-14.192715,34.405949,68.506386,-16.983889,9.446763,-8.257996
3.000000,-2317.262451,568.804382,78.551804,-2.975817,0.235803,-23.088498,5.905450,3.448337,15.507852,8.325351,-14.478340,0.522093,-8.764217,-2.010520,-19.250887,10.902316,0.580817,-1.342140,-0.962472,1.404186,0.557923,-2.304135,13.439999,-33.533134,63.588970,-3.311654,0.778032,1.272782,-0.874604,-14.193575,34.406216,68.506989,-16.988577,9.447683,-8.254071
4.000000,-2317.260254,568.802551,78.551140,-2.974245,0.235947,-23.092103,5.906545,3.448381,15.514736,8.324964,-14.481545,0.522893,-8.763244,-2.010470,-19.250130,10.900509,0.576392,-1.342246,-0.964933,1.404964,0.558007,-2.303416,13.440138,-33.532593,63.588989,-3.311332,0.778358,1.274430,-0.874915,-14.192862,34.404022,68.507927,-16.986814,9.446074,-8.253447
5.000000,-2317.256836,568.800537,78.550140,-2.972894,0.230476,-23.102318,5.916380,3.448492,15.525044,8.327540,-14.486675,0.521767,-8.758312,-2.010180,-19.254019,10.904566,0.569359,-1.346655,-0.970571,1.405940,0.557027,-2.302613,13.439698,-33.533092,63.589790,-3.312020,0.779461,1.276062,-0.873468,-14.191913,34.401901,68.509445,-16.983917,9.443256,-8.254714
6.000000,-2317.254639,568.798828,78.549728,-2.972254,0.228003,-23.106105,5.922257,3.448660,15.528260,8.330852,-14.488398,0.520529,-8.754719,-2.010562,-19.260780,10.908731,0.564456,-1.351208,-0.974598,1.406006,0.555839,-2.302882,13.438972,-33.532940,63.590378,-3.312980,0.779682,1.276253,-0.871885,-14.191370,34.400734,68.510475,-16.982204,9.441344,-8.255943
7.000000,-2317.253906,568.797363,78.550186,-2.972694,0.228245,-23.099766,5.921515,3.449260,15.522798,8.332250,-14.486214,0.520076,-8.753392,-2.011619,-19.267105,10.910629,0.563760,-1.353432,-0.975038,1.405136,0.556041,-2.303036,13.438629,-33.532261,63.591324,-3.313306,0.779804,1.274993,-0.871250,-14.191251,34.400246,68.510704,-16.981617,9.440944,-8.256517
8.000000,-2317.254150,568.796265,78.551102,-2.973860,0.229732,-23.086901,5.917993,3.450574,15.510859,8.331804,-14.481629,0.520022,-8.751792,-2.013232,-19.273703,10.911435,0.565545,-1.353921,-0.974225,1.403736,0.557403,-2.302744,13.438728,-33.531029,63.592819,-3.313449,0.780308,1.272232,-0.871215,-14.191147,34.399624,68.510429,-16.980944,9.441401,-8.257087
9.000000,-2317.254639,568.795654,78.551872,-2.975228,0.229692,-23.075693,5.915521,3.452015,15.500142,8.330103,-14.478478,0.520051,-8.749715,-2.014494,-19.277540,10.911476,0.568146,-1.352668,-0.974053,1.403013,0.558233,-2.302816,13.439178,-33.529648,63.593197,-3.314187,0.780602,1.269796,-0.871369,-14.190785,34.398659,68.509995,-16.979687,9.442050,-8.258081
10.000000,-2317.254639,568.796082,78.551811,-2.975870,0.226109,-23.076309,5.920090,3.452620,15.500605,8.329288,-14.480541,0.519484,-8.746532,-2.014520,-19.278891,10.912637,0.569098,-1.351810,-0.976398,1.403644,0.558335,-2.302252,13.439222,-33.529709,63.593498,-3.314941,0.781823,1.268826,-0.870859,-14.189925,34.396877,68.509758,-16.977058,9.441545,-8.260695
11.000000,-2317.254150,568.797546,78.551277,-2.976108,0.219778,-23.084870,5.928408,3.452100,15.507236,8.329988,-14.484334,0.518898,-8.743098,-2.014164,-19.280676,10.914795,0.569128,-1.352284,-0.979525,1.404692,0.558149,-2.301702,13.438881,-33.530338,63.594051,-3.315861,0.783017,1.268620,-0.869674,-14.189045,34.395168,68.509720,-16.974319,9.440467,-8.263947
12.000000,-2317.254150,568.799866,78.550598,-2.976323,0.212059,-23.097016,5.938305,3.451038,15.516300,8.331512,-14.488429,0.518747,-8.739623,-2.013686,-19.282877,10.917533,0.569504,-1.353499,-0.982762,1.405659,0.558122,-2.301228,13.438262,-33.531136,63.594849,-3.316853,0.783650,1.268903,-0.868247,-14.188262,34.393570,68.509758,-16.971586,9.439095,-8.267414
13.000000,-2317.254395,568.802856,78.549973,-2.976735,0.203646,-23.110313,5.945950,3.449987,15.523897,8.332929,-14.491352,0.519094,-8.737367,-2.013232,-19.284212,10.919694,0.570674,-1.354632,-0.984934,1.406166,0.558372,-2.300875,13.437638,-33.531681,63.595718,-3.317329,0.783650,1.269504,-0.867230,-14.187793,34.392456,68.509781,-16.969910,9.437871,-8.270006
