Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2373.851562,-1199.635742,78.681839,-0.453644,-0.347081,-51.595018,1.228052,2.500874,11.158606,10.224388,-10.842684,-0.288645,0.130803,-4.169344,-19.732092,10.407411,-9.101838,0.989360,0.620997,0.557212,0.171869,-0.357622,17.603291,-36.156570,60.396629,2.910685,6.618287,6.701746,1.571830,-15.612211,38.476990,65.010956,-14.353930,12.053771,-7.768945
1.000000,-2373.848633,-1199.635498,78.681870,-0.454967,-0.343714,-51.598339,1.227410,2.496629,11.139297,10.222279,-10.844545,-0.286763,0.127142,-4.168929,-19.723450,10.403951,-9.097808,0.991932,0.622435,0.556293,0.172744,-0.356800,17.596872,-36.143227,60.397713,2.914218,6.613584,6.711112,1.572292,-15.607149,38.461296,65.012245,-14.371477,12.049258,-7.773935
2.000000,-2373.845947,-1199.635254,78.681877,-0.456300,-0.340164,-51.601728,1.226744,2.492329,11.119572,10.220079,-10.846574,-0.284904,0.123323,-4.168474,-19.714602,10.400426,-9.093819,0.994583,0.623894,0.555381,0.173661,-0.356002,17.590408,-36.129810,60.398758,2.917699,6.608641,6.720439,1.572720,-15.602095,38.445621,65.013519,-14.389413,12.044550,-7.779056
3.000000,-2373.842773,-1199.635376,78.681885,-0.457661,-0.336395,-51.605237,1.226098,2.488212,11.100513,10.217916,-10.848665,-0.283169,0.119556,-4.168000,-19.706020,10.397028,-9.090082,0.997169,0.625291,0.554529,0.174554,-0.355272,17.584248,-36.117134,60.399723,2.920937,6.603729,6.729388,1.573090,-15.597330,38.430843,65.014717,-14.406765,12.039903,-7.784030
4.000000,-2373.839844,-1199.635498,78.681877,-0.459019,-0.332500,-51.608774,1.225463,2.484206,11.081771,10.215753,-10.850851,-0.281524,0.115780,-4.167497,-19.697561,10.393699,-9.086521,0.999737,0.626647,0.553717,0.175428,-0.354590,17.578266,-36.104992,60.400623,2.923996,6.598773,6.738210,1.573420,-15.592710,38.416542,65.015869,-14.423855,12.035267,-7.788948
5.000000,-2373.836426,-1199.635864,78.681862,-0.460386,-0.328455,-51.612366,1.224981,2.481182,11.067479,10.214079,-10.852603,-0.280311,0.112856,-4.167089,-19.691101,10.391171,-9.083884,1.001712,0.627664,0.553113,0.176085,-0.354094,17.573757,-36.095955,60.401272,2.926240,6.594911,6.744955,1.573653,-15.589201,38.405727,65.016762,-14.436902,12.031703,-7.792717
6.000000,-2373.833252,-1199.636353,78.681831,-0.461723,-0.324370,-51.615923,1.224361,2.477306,11.048978,10.211881,-10.854980,-0.278790,0.109013,-4.166528,-19.682726,10.387917,-9.080565,1.004291,0.628963,0.552349,0.176923,-0.353478,17.567987,-36.084534,60.402084,2.929035,6.589809,6.753707,1.573932,-15.584665,38.391796,65.017929,-14.453814,12.027060,-7.797623
7.000000,-2373.830078,-1199.637085,78.681793,-0.463081,-0.320102,-51.619581,1.223755,2.473515,11.030695,10.209674,-10.857454,-0.277338,0.105147,-4.165941,-19.674423,10.384716,-9.077390,1.006864,0.630224,0.551611,0.177732,-0.352900,17.562349,-36.073540,60.402836,2.931674,6.584652,6.762383,1.574181,-15.580192,38.378105,65.019081,-14.470549,12.022433,-7.802503
8.000000,-2373.826904,-1199.637817,78.681747,-0.464427,-0.315765,-51.623245,1.223154,2.469751,11.012343,10.207427,-10.860058,-0.275935,0.101199,-4.165318,-19.666069,10.381524,-9.074305,1.009472,0.631467,0.550889,0.178520,-0.352347,17.556755,-36.062790,60.403545,2.934200,6.579363,6.771114,1.574406,-15.575709,38.364429,65.020271,-14.487371,12.017756,-7.807431
9.000000,-2373.823242,-1199.638672,78.681694,-0.465782,-0.311324,-51.626898,1.222559,2.466086,10.994247,10.205173,-10.862700,-0.274596,0.097255,-4.164670,-19.657871,10.378422,-9.071342,1.012062,0.632656,0.550214,0.179270,-0.351812,17.551273,-36.052349,60.404236,2.936560,6.574052,6.779717,1.574627,-15.571294,38.350883,65.021454,-14.503972,12.013108,-7.812289
10.000000,-2373.820068,-1199.639648,78.681633,-0.467148,-0.306748,-51.630609,1.221969,2.462463,10.976165,10.202887,-10.865438,-0.273313,0.093260,-4.163994,-19.649687,10.375342,-9.068480,1.014668,0.633825,0.549562,0.179982,-0.351295,17.545847,-36.042168,60.404900,2.938792,6.568647,6.788322,1.574825,-15.566895,38.337433,65.022652,-14.520575,12.008438,-7.817163
11.000000,-2373.816406,-1199.640747,78.681564,-0.468508,-0.302105,-51.634342,1.221411,2.458995,10.958675,10.200644,-10.868183,-0.272122,0.089342,-4.163312,-19.641754,10.372385,-9.065804,1.017205,0.634938,0.548950,0.180628,-0.350812,17.540640,-36.032551,60.405514,2.940832,6.563325,6.796658,1.574996,-15.562647,38.324512,65.023834,-14.536656,12.003898,-7.821904
12.000000,-2373.812988,-1199.641968,78.681496,-0.469867,-0.297382,-51.638122,1.220993,2.456353,10.945227,10.198899,-10.870355,-0.271238,0.086292,-4.162768,-19.635647,10.370126,-9.063798,1.019166,0.635779,0.548494,0.181093,-0.350450,17.536663,-36.025307,60.405964,2.942320,6.559170,6.803076,1.575113,-15.559387,38.314636,65.024750,-14.549042,12.000390,-7.825566
13.000000,-2373.809570,-1199.643311,78.681412,-0.471234,-0.292559,-51.641978,1.220461,2.452916,10.927567,10.196584,-10.873285,-0.270118,0.082240,-4.162029,-19.627605,10.367183,-9.061233,1.021753,0.636867,0.547910,0.181659,-0.349989,17.531475,-36.015999,60.406540,2.944168,6.553630,6.811514,1.575248,-15.555115,38.301746,65.025986,-14.565321,11.995763,-7.830396
14.000000,-2373.806152,-1199.644775,78.681320,-0.472567,-0.287800,-51.645798,1.219967,2.449612,10.910419,10.194308,-10.876216,-0.269070,0.078252,-4.161285,-19.619770,10.364347,-9.058806,1.024277,0.637905,0.547359,0.182156,-0.349556,17.526474,-36.007179,60.407078,2.945852,6.548158,6.819724,1.575358,-15.550970,38.289322,65.027191,-14.581152,11.991245,-7.835113
15.000000,-2373.802490,-1199.646240,78.681221,-0.473898,-0.283002,-51.649660,1.219491,2.446291,10.892996,10.191970,-10.879277,-0.268048,0.074147,-4.160501,-19.611778,10.361495,-9.056402,1.026852,0.638937,0.546814,0.182601,-0.349131,17.521425,-35.998444,60.407604,2.947448,6.542503,6.828083,1.575448,-15.546770,38.276798,65.028458,-14.597260,11.986630,-7.839934
16.000000,-2373.799072,-1199.647705,78.681129,-0.475254,-0.278122,-51.653569,1.219045,2.443076,10.875904,10.189652,-10.882310,-0.267078,0.070091,-4.159705,-19.603979,10.358748,-9.054072,1.029382,0.639914,0.546310,0.182976,-0.348713,17.516491,-35.990013,60.408115,2.948886,6.536877,6.836271,1.575537,-15.542658,38.264511,65.029716,-14.613063,11.982080,-7.844660
17.000000,-2373.795654,-1199.649292,78.681030,-0.476591,-0.273275,-51.657466,1.218628,2.439916,10.858933,10.187327,-10.885381,-0.266157,0.066030,-4.158894,-19.596230,10.356049,-9.051815,1.031894,0.640868,0.545827,0.183288,-0.348304,17.511618,-35.981819,60.408615,2.950194,6.531209,6.844406,1.575607,-15.538582,38.252419,65.030991,-14.628763,11.977547,-7.849371
18.000000,-2373.792480,-1199.650879,78.680939,-0.477835,-0.268748,-51.661142,1.218337,2.437575,10.846251,10.185578,-10.887711,-0.265495,0.062971,-4.158272,-19.590427,10.354046,-9.050160,1.033770,0.641570,0.545477,0.183481,-0.348004,17.507988,-35.975822,60.408985,2.951094,6.526918,6.850490,1.575646,-15.535542,38.243450,65.031960,-14.640513,11.974147,-7.852906
