Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,811.822510,183.990265,78.587601,-1.868356,-0.112737,85.288627,4.765989,3.850046,10.146247,8.896042,-13.298509,-1.070208,-4.984898,-2.239999,-18.276257,8.367107,-2.538417,-0.724349,-0.137988,0.816157,0.464568,-2.311348,14.068891,-34.446697,65.168594,-5.540792,-2.904969,3.772389,-2.047226,-14.600429,36.496201,65.259560,12.005698,-5.768234,-14.212208
1.000000,811.822388,183.990875,78.587555,-1.868967,-0.112760,85.285461,4.766780,3.849951,10.147222,8.896461,-13.299036,-1.070253,-4.985035,-2.238017,-18.275042,8.367318,-2.538149,-0.725918,-0.137680,0.816999,0.465202,-2.311882,14.069560,-34.450634,65.168098,-5.541403,-2.904508,3.773933,-2.047783,-14.601926,36.500111,65.258621,12.007006,-5.767680,-14.213488
2.000000,811.822021,183.991226,78.587570,-1.869699,-0.112980,85.282399,4.767466,3.849766,10.148179,8.896909,-13.299364,-1.070144,-4.985104,-2.236199,-18.273911,8.367290,-2.537082,-0.727383,-0.137199,0.818027,0.465812,-2.312385,14.070246,-34.454445,65.167633,-5.542235,-2.904101,3.775416,-2.048353,-14.603437,36.503990,65.257736,12.008346,-5.767045,-14.214931
3.000000,811.821350,183.991241,78.587608,-1.870480,-0.113459,85.279386,4.768025,3.849458,10.149198,8.897539,-13.299677,-1.069791,-4.985060,-2.234544,-18.272860,8.366944,-2.535338,-0.728718,-0.136613,0.819394,0.466434,-2.312906,14.070963,-34.458225,65.167007,-5.543150,-2.903642,3.776859,-2.048910,-14.604998,36.507858,65.256836,12.009675,-5.766368,-14.216567
4.000000,811.820435,183.990891,78.587662,-1.871250,-0.114228,85.276396,4.768412,3.849147,10.150071,8.898140,-13.299963,-1.069242,-4.984952,-2.233371,-18.272062,8.366507,-2.533690,-0.729708,-0.136178,0.820774,0.466951,-2.313310,14.071494,-34.461098,65.166420,-5.543844,-2.903204,3.777969,-2.049340,-14.606236,36.510742,65.256157,12.010663,-5.765871,-14.217940
5.000000,811.819336,183.990189,78.587723,-1.872013,-0.115344,85.273181,4.768968,3.848641,10.151468,8.899052,-13.300420,-1.068094,-4.984738,-2.231892,-18.270870,8.365800,-2.531204,-0.730954,-0.135709,0.823327,0.467671,-2.313833,14.072046,-34.464958,65.165520,-5.544758,-2.902436,3.779496,-2.049971,-14.608015,36.514503,65.255280,12.011956,-5.765276,-14.219892
6.000000,811.818298,183.989151,78.587791,-1.872673,-0.116798,85.269724,4.769613,3.848035,10.153100,8.900001,-13.300903,-1.066576,-4.984500,-2.230525,-18.269567,8.365113,-2.528530,-0.732031,-0.135399,0.826658,0.468354,-2.314318,14.072367,-34.468868,65.164581,-5.545739,-2.901448,3.781086,-2.050683,-14.609950,36.518204,65.254456,12.013246,-5.764772,-14.221905
7.000000,811.818237,183.987869,78.587936,-1.872957,-0.116810,85.270904,4.768915,3.847392,10.151921,8.899639,-13.300076,-1.065324,-4.984826,-2.230055,-18.272697,8.365069,-2.527320,-0.733515,-0.135634,0.828461,0.468775,-2.314208,14.073325,-34.471531,65.164185,-5.549697,-2.901142,3.782696,-2.051223,-14.611322,36.521404,65.253487,12.013258,-5.764432,-14.223595
8.000000,811.820984,183.986206,78.588318,-1.872271,-0.112656,85.282796,4.762306,3.847079,10.141613,8.896615,-13.295905,-1.064899,-4.986813,-2.231830,-18.288763,8.365301,-2.529935,-0.735966,-0.135734,0.823522,0.468797,-2.312842,14.076818,-34.471069,65.164452,-5.560248,-2.903248,3.784564,-2.051363,-14.610831,36.523804,65.252190,12.009709,-5.764057,-14.223845
9.000000,811.823914,183.985260,78.588585,-1.871168,-0.109348,85.291304,4.755558,3.847021,10.133073,8.895320,-13.293174,-1.064291,-4.988180,-2.232799,-18.300808,8.363984,-2.531700,-0.737178,-0.134143,0.819185,0.469270,-2.312110,14.079907,-34.472126,65.163063,-5.566552,-2.904999,3.787005,-2.051997,-14.610903,36.526829,65.251190,12.007081,-5.763163,-14.223311
10.000000,811.825684,183.985153,78.588570,-1.869783,-0.107873,85.292063,4.752669,3.846449,10.132076,8.896769,-13.293617,-1.063851,-4.988648,-2.232355,-18.302429,8.362461,-2.532382,-0.737458,-0.133356,0.820298,0.469053,-2.312275,14.080913,-34.475864,65.160553,-5.567035,-2.904628,3.789469,-2.052838,-14.612314,36.530266,65.250557,12.007098,-5.762141,-14.222944
11.000000,811.826599,183.985413,78.588417,-1.868745,-0.107199,85.289658,4.751665,3.845824,10.133191,8.898380,-13.294701,-1.063771,-4.989088,-2.231735,-18.301435,8.361878,-2.533060,-0.737785,-0.133776,0.822769,0.468358,-2.312589,14.081030,-34.479298,65.158813,-5.566469,-2.903464,3.790980,-2.053318,-14.613660,36.532845,65.250092,12.008034,-5.761544,-14.222961
12.000000,811.827271,183.985764,78.588211,-1.867991,-0.106909,85.285863,4.751313,3.845051,10.135234,8.900174,-13.296187,-1.063729,-4.989748,-2.230611,-18.299412,8.361827,-2.534160,-0.738592,-0.134749,0.826285,0.467327,-2.313000,14.081001,-34.483967,65.157043,-5.565805,-2.901585,3.792640,-2.053814,-14.615463,36.536301,65.249420,12.009642,-5.760934,-14.223310
13.000000,811.827942,183.985977,78.588051,-1.867633,-0.107008,85.282016,4.751688,3.844507,10.137089,8.901243,-13.297194,-1.063745,-4.990364,-2.229166,-18.297451,8.362322,-2.535131,-0.739866,-0.135399,0.828439,0.466643,-2.313394,14.081240,-34.488384,65.155907,-5.565454,-2.899934,3.794076,-2.054230,-14.617012,36.539921,65.248657,12.011168,-5.760385,-14.223943
14.000000,811.828247,183.985992,78.587952,-1.867660,-0.107459,85.278388,4.752444,3.844211,10.138568,8.901856,-13.297716,-1.063803,-4.990800,-2.227499,-18.295794,8.362992,-2.535472,-0.741385,-0.135521,0.829740,0.466380,-2.313770,14.081632,-34.492466,65.155273,-5.565396,-2.898740,3.795426,-2.054638,-14.618467,36.543633,65.247864,12.012496,-5.759838,-14.224815
15.000000,811.828308,183.985764,78.587936,-1.867916,-0.108227,85.274964,4.753343,3.843987,10.139880,8.902288,-13.297687,-1.063844,-4.991057,-2.225797,-18.294270,8.363574,-2.534911,-0.743129,-0.135242,0.830835,0.466310,-2.314104,14.082079,-34.496338,65.154999,-5.565694,-2.897896,3.796756,-2.055065,-14.619915,36.547424,65.247116,12.013833,-5.759199,-14.225926
16.000000,811.828125,183.985229,78.587967,-1.868256,-0.109261,85.271703,4.754217,3.843680,10.141176,8.902740,-13.297443,-1.063784,-4.991196,-2.224214,-18.292795,8.363937,-2.533597,-0.744822,-0.134784,0.832054,0.466230,-2.314422,14.082567,-34.500126,65.154762,-5.566237,-2.897130,3.798053,-2.055498,-14.621378,36.551270,65.246407,12.015218,-5.758454,-14.227222
17.000000,811.827637,183.984314,78.588036,-1.868605,-0.110620,85.268486,4.755012,3.843252,10.142519,8.903370,-13.297181,-1.063539,-4.991179,-2.222790,-18.291395,8.363985,-2.531667,-0.746405,-0.134232,0.833555,0.466174,-2.314763,14.083098,-34.503864,65.154373,-5.566870,-2.896341,3.799308,-2.055907,-14.622869,36.555084,65.245697,12.016581,-5.757658,-14.228712
18.000000,811.826965,183.982986,78.588112,-1.868960,-0.112353,85.265193,4.755774,3.842702,10.143975,8.904179,-13.296968,-1.062910,-4.991011,-2.221475,-18.290045,8.363763,-2.529281,-0.748013,-0.133719,0.835692,0.466204,-2.315105,14.083596,-34.507648,65.153801,-5.567571,-2.895442,3.800611,-2.056333,-14.624483,36.558868,65.244980,12.017900,-5.756885,-14.230423
19.000000,811.827576,183.981293,78.588333,-1.869053,-0.112057,85.268640,4.754151,3.842111,10.140447,8.902809,-13.294634,-1.062583,-4.991560,-2.221615,-18.296362,8.364188,-2.529117,-0.750517,-0.133953,0.835883,0.465978,-2.314446,14.085135,-34.509315,65.153946,-5.573402,-2.895804,3.802007,-2.056503,-14.625316,36.561779,65.244034,12.016949,-5.756316,-14.231679
20.000000,811.830444,183.979446,78.588745,-1.868161,-0.108428,85.280918,4.747610,3.841709,10.129505,8.899494,-13.289639,-1.062669,-4.993241,-2.223670,-18.312895,8.364533,-2.531811,-0.753555,-0.133667,0.830835,0.465568,-2.312874,14.088644,-34.508583,65.154404,-5.584105,-2.898043,3.803758,-2.056485,-14.624725,36.564163,65.242882,12.013136,-5.755621,-14.231698
21.000000,811.833496,183.978241,78.589043,-1.866806,-0.105561,85.289926,4.741434,3.841493,10.121163,8.898102,-13.286447,-1.062312,-4.994228,-2.224816,-18.324480,8.363471,-2.533679,-0.755106,-0.131963,0.826867,0.465458,-2.311996,14.091529,-34.509571,65.153214,-5.590185,-2.899710,3.806097,-2.056968,-14.624752,36.567207,65.242088,12.010374,-5.754451,-14.230996
22.000000,811.835449,183.977844,78.589027,-1.865201,-0.104677,85.290748,4.739089,3.840828,10.120349,8.899484,-13.286557,-1.061973,-4.994411,-2.224481,-18.325666,8.362314,-2.534539,-0.755555,-0.131202,0.827872,0.464656,-2.312046,14.092466,-34.513218,65.150925,-5.590426,-2.899225,3.808373,-2.057629,-14.625987,36.570686,65.241631,12.010301,-5.753222,-14.230489
23.000000,811.836609,183.977768,78.588852,-1.863857,-0.104628,85.287942,4.738475,3.839946,10.122123,8.901537,-13.287758,-1.061963,-4.994761,-2.223665,-18.323767,8.362093,-2.535687,-0.756135,-0.131889,0.830584,0.463189,-2.312395,14.092636,-34.517765,65.148865,-5.589424,-2.897462,3.810140,-2.058048,-14.627519,36.574242,65.241173,12.011587,-5.752279,-14.230437
24.000000,811.837585,183.977692,78.588654,-1.862931,-0.105110,85.283957,4.738744,3.839375,10.123785,8.902764,-13.288633,-1.062022,-4.995061,-2.222794,-18.321915,8.362452,-2.536634,-0.756880,-0.132627,0.832384,0.462128,-2.312668,14.092718,-34.521198,65.147751,-5.588770,-2.895971,3.811205,-2.058254,-14.628608,36.576942,65.240776,12.012794,-5.751717,-14.230658
