Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-1723.559326,1417.458008,78.598991,-0.171265,-1.735115,-145.686059,-1.101986,2.259774,9.960007,13.635724,-10.614810,0.123051,2.169861,-3.882834,-15.536907,10.853949,-10.452423,1.446110,1.009784,0.609126,0.254947,-1.464711,16.644705,-40.453815,62.795650,14.278200,11.341969,3.014397,0.219096,-15.367563,41.352798,66.729630,-12.377516,11.077265,-10.083243
1.000000,-1723.552856,1417.457520,78.599159,-0.177262,-1.736106,-145.691875,-1.107903,2.261119,9.945182,13.650007,-10.622224,0.124967,2.167185,-3.883126,-15.551957,10.845777,-10.438204,1.448210,1.006066,0.602349,0.255120,-1.468315,16.647858,-40.447598,62.796211,14.284647,11.335182,3.017039,0.221043,-15.360196,41.348808,66.733376,-12.384225,11.077209,-10.088470
2.000000,-1723.546021,1417.458008,78.599342,-0.184371,-1.735182,-145.688198,-1.123949,2.262501,9.918330,13.672782,-10.630142,0.126484,2.166410,-3.883048,-15.580176,10.831886,-10.421517,1.450820,1.000789,0.595897,0.255942,-1.476844,16.651762,-40.442234,62.795654,14.295316,11.329230,3.015298,0.221859,-15.352815,41.345501,66.738258,-12.385996,11.077865,-10.092230
3.000000,-1723.538818,1417.459106,78.599686,-0.191662,-1.733910,-145.680805,-1.141418,2.263204,9.887048,13.693668,-10.636475,0.128241,2.166705,-3.883096,-15.613604,10.815551,-10.403774,1.453432,0.996860,0.589283,0.257193,-1.488394,16.655954,-40.436733,62.795048,14.306663,11.323277,3.011558,0.222177,-15.345349,41.342552,66.743980,-12.386492,11.079142,-10.094263
4.000000,-1723.531860,1417.460205,78.600174,-0.197989,-1.733955,-145.675531,-1.153652,2.263261,9.859179,13.707865,-10.640462,0.130062,2.167825,-3.883523,-15.643994,10.800121,-10.386687,1.455676,0.993993,0.582553,0.258827,-1.498316,16.659733,-40.431107,62.794399,14.316722,11.316731,3.007602,0.222212,-15.337934,41.339798,66.749893,-12.387417,11.080710,-10.095189
5.000000,-1723.525635,1417.461548,78.600754,-0.203251,-1.735696,-145.674083,-1.160541,2.262998,9.834713,13.717055,-10.642817,0.131898,2.169802,-3.884273,-15.671356,10.785207,-10.369390,1.457720,0.991423,0.575294,0.260999,-1.506610,16.663406,-40.425037,62.793812,14.326160,11.309151,3.003592,0.222141,-15.330029,41.336933,66.756271,-12.388933,11.082523,-10.095450
6.000000,-1723.519531,1417.462769,78.601349,-0.207804,-1.738308,-145.675088,-1.163397,2.262792,9.819018,13.722048,-10.643915,0.133163,2.171454,-3.884903,-15.689238,10.774899,-10.357070,1.459027,0.989551,0.570040,0.262868,-1.512127,16.666042,-40.420574,62.793526,14.332602,11.303337,3.000720,0.222073,-15.324261,41.334827,66.761002,-12.390229,11.083883,-10.095293
7.000000,-1723.513428,1417.464478,78.601952,-0.212113,-1.741410,-145.677382,-1.166214,2.262604,9.799428,13.728046,-10.644994,0.134735,2.173525,-3.885762,-15.711763,10.761709,-10.340898,1.460528,0.986992,0.563293,0.265898,-1.519492,16.669552,-40.414631,62.793293,14.340796,11.295345,2.996830,0.221934,-15.316689,41.331959,66.767342,-12.392079,11.085674,-10.094700
8.000000,-1723.507080,1417.466309,78.602531,-0.216258,-1.744901,-145.680475,-1.168308,2.262556,9.780877,13.733582,-10.645844,0.136120,2.175278,-3.886610,-15.733159,10.749503,-10.325186,1.461724,0.984432,0.556854,0.269664,-1.527014,16.673059,-40.408760,62.793114,14.348567,11.287191,2.992857,0.221698,-15.309289,41.328995,66.773643,-12.394018,11.087396,-10.093750
9.000000,-1723.500854,1417.468384,78.603104,-0.220274,-1.748705,-145.684186,-1.169790,2.262636,9.763916,13.738581,-10.646601,0.137278,2.176622,-3.887415,-15.752748,10.738813,-10.310682,1.462530,0.982029,0.550933,0.273949,-1.534396,16.676437,-40.403206,62.792946,14.355676,11.279192,2.988975,0.221378,-15.302359,41.326077,66.779602,-12.395939,11.088980,-10.092557
10.000000,-1723.494507,1417.470581,78.603653,-0.224179,-1.752722,-145.688339,-1.171016,2.262796,9.745886,13.743815,-10.647506,0.138420,2.177795,-3.888328,-15.773603,10.727904,-10.295312,1.463118,0.979476,0.544754,0.279448,-1.542730,16.680212,-40.397141,62.792786,14.363238,11.269585,2.984649,0.220905,-15.294924,41.322754,66.786095,-12.398162,11.090681,-10.090904
11.000000,-1723.487793,1417.472900,78.604179,-0.228060,-1.757050,-145.693079,-1.171779,2.263005,9.729358,13.748623,-10.648411,0.139414,2.178569,-3.889240,-15.792642,10.718459,-10.281229,1.463461,0.977153,0.539348,0.285833,-1.551041,16.683825,-40.391445,62.792652,14.370121,11.259705,2.980551,0.220230,-15.288155,41.319477,66.792084,-12.400270,11.092195,-10.089081
12.000000,-1723.481323,1417.475098,78.604683,-0.231841,-1.761484,-145.698389,-1.172247,2.263257,9.713561,13.753316,-10.649408,0.140344,2.178954,-3.890189,-15.810728,10.709880,-10.267704,1.463641,0.974961,0.534536,0.293423,-1.559753,16.687370,-40.385841,62.792522,14.376661,11.249267,2.976522,0.219308,-15.281818,41.316116,66.797783,-12.402285,11.093561,-10.087050
13.000000,-1723.474854,1417.477295,78.605148,-0.235470,-1.765759,-145.704229,-1.172587,2.263550,9.698394,13.758001,-10.650601,0.141218,2.178855,-3.891183,-15.828005,10.701980,-10.254616,1.463694,0.972918,0.530281,0.302066,-1.568811,16.690865,-40.380245,62.792385,14.382995,11.238173,2.972570,0.218182,-15.275850,41.312664,66.803276,-12.404240,11.094824,-10.084794
14.000000,-1723.468750,1417.479370,78.605576,-0.238981,-1.769718,-145.710557,-1.172832,2.263784,9.687936,13.761354,-10.651622,0.141802,2.178432,-3.891917,-15.839858,10.696732,-10.245566,1.463668,0.971544,0.527547,0.308735,-1.575414,16.693319,-40.376247,62.792282,14.387427,11.229919,2.969803,0.217283,-15.271789,41.310139,66.807076,-12.405619,11.095683,-10.083046
15.000000,-1723.462891,1417.481201,78.605965,-0.242417,-1.773264,-145.717319,-1.173264,2.264130,9.673350,13.766147,-10.653347,0.142569,2.177328,-3.892996,-15.856229,10.689773,-10.233103,1.463571,0.969677,0.523968,0.318765,-1.584956,16.696768,-40.370525,62.792091,14.393658,11.217914,2.965916,0.215901,-15.266205,41.306480,66.812347,-12.407596,11.096881,-10.080388
16.000000,-1723.457275,1417.482910,78.606346,-0.245806,-1.776245,-145.724528,-1.173828,2.264473,9.659650,13.770730,-10.655344,0.143221,2.175664,-3.894063,-15.871415,10.683648,-10.221650,1.463446,0.967974,0.520768,0.328801,-1.594221,16.700018,-40.365005,62.791840,14.399552,11.206383,2.962220,0.214492,-15.260998,41.302895,66.817291,-12.409525,11.098024,-10.077663
