Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2233.667969,633.650513,78.727165,-0.818951,-0.327351,60.871530,0.103082,4.985375,9.779561,11.493364,-10.697665,-2.426569,0.650326,-5.554591,-18.505568,8.147348,-6.752781,3.160867,1.629991,0.233563,0.352341,-2.551908,16.809633,-35.924290,62.870037,14.295923,5.583588,4.135619,-1.599855,-14.856170,38.159077,64.873283,6.443393,-1.991015,-17.220577
1.000000,-2233.669922,633.647705,78.727165,-0.817528,-0.326715,60.860456,0.104551,4.979769,9.777120,11.489641,-10.697623,-2.422936,0.644196,-5.553800,-18.507132,8.147385,-6.752871,3.155158,1.627831,0.233895,0.354125,-2.552722,16.807199,-35.907101,62.846424,14.243711,5.552611,4.138602,-1.601302,-14.853919,38.156235,64.875526,6.457110,-1.998783,-17.216799
2.000000,-2233.671875,633.645874,78.727158,-0.816239,-0.324396,60.846377,0.106291,4.972651,9.774243,11.484429,-10.697847,-2.418451,0.635557,-5.552351,-18.508545,8.147245,-6.753191,3.147591,1.625158,0.233827,0.355830,-2.554523,16.805828,-35.888870,62.809795,14.196233,5.514481,4.144011,-1.603507,-14.850610,38.152527,64.878113,6.474833,-2.007442,-17.211021
3.000000,-2233.673096,633.645691,78.727188,-0.815101,-0.320347,60.832517,0.108135,4.965612,9.771947,11.478241,-10.698138,-2.414202,0.626095,-5.550682,-18.509151,8.147161,-6.753388,3.140279,1.622243,0.233652,0.357053,-2.556509,16.807449,-35.864674,62.786129,14.151158,5.476630,4.149538,-1.605783,-14.847318,38.148666,64.880493,6.492413,-2.015649,-17.204735
4.000000,-2233.673828,633.647034,78.727272,-0.814386,-0.314609,60.819434,0.109453,4.958118,9.768750,11.470695,-10.697984,-2.410030,0.616725,-5.549516,-18.510393,8.146633,-6.752981,3.133742,1.619784,0.233083,0.358818,-2.557743,16.802116,-35.838528,62.752987,14.079057,5.425245,4.153965,-1.608011,-14.844294,38.144821,64.882706,6.509214,-2.024047,-17.198380
5.000000,-2233.674316,633.650085,78.727409,-0.813798,-0.306726,60.805478,0.111224,4.950562,9.766389,11.460852,-10.697637,-2.405825,0.605545,-5.547724,-18.510798,8.146052,-6.752312,3.127234,1.617192,0.232394,0.360022,-2.559618,16.802971,-35.810814,62.730907,14.031067,5.379481,4.159811,-1.610442,-14.840922,38.140720,64.884941,6.526831,-2.032569,-17.191139
6.000000,-2233.674316,633.654419,78.727791,-0.814641,-0.299667,60.795636,0.113769,4.943190,9.760129,11.450089,-10.695910,-2.403211,0.599476,-5.544883,-18.513409,8.140064,-6.747486,3.122055,1.613965,0.233457,0.362466,-2.564563,16.796419,-35.790283,62.701210,13.966246,5.322127,4.163917,-1.612641,-14.838129,38.136307,64.888016,6.544739,-2.043380,-17.185120
7.000000,-2233.674316,633.659912,78.728424,-0.815719,-0.294087,60.788024,0.120787,4.935302,9.751630,11.434544,-10.691800,-2.401181,0.597570,-5.541831,-18.517101,8.132242,-6.739983,3.118451,1.609466,0.238241,0.364713,-2.573916,16.790056,-35.771736,62.679359,13.943028,5.263944,4.167073,-1.614653,-14.836131,38.131680,64.892433,6.563134,-2.057633,-17.180668
8.000000,-2233.675293,633.665833,78.729370,-0.816012,-0.289101,60.783072,0.129714,4.927485,9.744560,11.416009,-10.685747,-2.398685,0.596787,-5.540934,-18.520517,8.127283,-6.733933,3.116611,1.605808,0.243513,0.366674,-2.581459,16.777948,-35.744572,62.653862,13.913306,5.202495,4.168312,-1.616054,-14.835141,38.128208,64.896446,6.576998,-2.071735,-17.178207
9.000000,-2233.676758,633.671753,78.730606,-0.815367,-0.284677,60.778865,0.144039,4.913959,9.734181,11.384060,-10.674006,-2.393424,0.595839,-5.542365,-18.526136,8.121161,-6.725196,3.115474,1.601327,0.251484,0.369762,-2.589590,16.725433,-35.684254,62.589451,13.822452,5.084139,4.168330,-1.617641,-14.834468,38.123734,64.902435,6.595068,-2.094327,-17.175907
