Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,3020.648926,2550.848877,78.632744,-0.655386,-0.271578,70.371178,-2.166540,1.776530,7.361284,13.871597,-11.362567,0.421853,-0.240474,-3.416232,-14.844987,10.301772,-8.972119,1.325553,-2.202625,0.693949,0.607978,-5.146435,11.864180,-42.537487,73.722794,23.356920,19.153635,-10.085278,-10.255392,-7.528358,30.756241,71.091393,2.967705,5.852941,3.657742
1.000000,3020.649170,2550.848877,78.632782,-0.655266,-0.271774,70.370845,-2.166047,1.776566,7.361476,13.870883,-11.362160,0.421713,-0.240407,-3.416362,-14.844745,10.301667,-8.971926,1.325575,-2.202637,0.693921,0.608193,-5.146458,11.864254,-42.537811,73.722748,23.356880,19.153587,-10.085423,-10.255465,-7.528326,30.756350,71.091400,2.967880,5.852742,3.657795
2.000000,3020.649170,2550.848877,78.632820,-0.655154,-0.271902,70.370527,-2.165434,1.776613,7.361717,13.869972,-11.361677,0.421533,-0.240336,-3.416527,-14.844442,10.301524,-8.971704,1.325617,-2.202652,0.693893,0.608479,-5.146491,11.864350,-42.538223,73.722687,23.356829,19.153526,-10.085609,-10.255564,-7.528286,30.756491,71.091415,2.968103,5.852483,3.657862
3.000000,3020.649170,2550.848633,78.632851,-0.655045,-0.271970,70.370218,-2.165313,1.776781,7.361925,13.869984,-11.361658,0.421413,-0.240316,-3.416638,-14.844199,10.301425,-8.971598,1.325712,-2.202665,0.693919,0.608766,-5.146588,11.864435,-42.538586,73.722633,23.356859,19.153461,-10.085818,-10.255696,-7.528254,30.756607,71.091461,2.968257,5.852256,3.657937
4.000000,3020.648438,2550.848145,78.631630,-0.657680,-0.271745,70.371285,-2.178833,1.780501,7.361539,13.896946,-11.374006,0.423078,-0.241341,-3.415267,-14.845367,10.302830,-8.973888,1.326889,-2.202608,0.695286,0.608875,-5.148523,11.864244,-42.537548,73.723083,23.359453,19.153347,-10.086790,-10.256742,-7.528317,30.756071,71.092636,2.966477,5.853018,3.658337
5.000000,3020.646973,2550.848877,78.630577,-0.660510,-0.272799,70.370402,-2.191188,1.785028,7.362238,13.926143,-11.389412,0.424688,-0.241485,-3.413442,-14.845538,10.305773,-8.977205,1.328021,-2.202249,0.696539,0.608685,-5.150597,11.863851,-42.536167,73.723862,23.363050,19.153385,-10.088014,-10.257817,-7.528256,30.755312,71.094276,2.964052,5.854588,3.658828
6.000000,3020.645508,2550.849854,78.630371,-0.662276,-0.272886,70.369664,-2.191503,1.786047,7.362551,13.929241,-11.393707,0.424058,-0.241437,-3.412990,-14.845028,10.307002,-8.977671,1.327994,-2.202676,0.696845,0.607966,-5.150922,11.863507,-42.536285,73.724144,23.364309,19.153778,-10.088705,-10.257953,-7.528232,30.755030,71.094490,2.963561,5.855958,3.659017
7.000000,3020.644043,2550.851562,78.630409,-0.663537,-0.272543,70.369208,-2.190547,1.786099,7.362751,13.928262,-11.394836,0.423681,-0.241254,-3.413072,-14.844590,10.306852,-8.976752,1.328206,-2.202779,0.696886,0.608084,-5.150879,11.863297,-42.536610,73.724213,23.364079,19.154129,-10.088931,-10.258027,-7.528220,30.754995,71.094231,2.963744,5.856924,3.659025
8.000000,3020.642578,2550.852783,78.630508,-0.664372,-0.272069,70.368628,-2.189402,1.785789,7.363316,13.926639,-11.394903,0.423815,-0.240930,-3.413457,-14.843942,10.306122,-8.975400,1.328788,-2.202574,0.696858,0.608835,-5.150752,11.863187,-42.536976,73.724205,23.363247,19.154427,-10.088933,-10.258205,-7.528189,30.755077,71.093872,2.964165,5.857617,3.658928
9.000000,3020.641602,2550.854004,78.630615,-0.664912,-0.271500,70.367930,-2.188248,1.785381,7.364128,13.924876,-11.394591,0.424271,-0.240626,-3.413950,-14.843168,10.305223,-8.973990,1.329594,-2.202333,0.696862,0.609805,-5.150635,11.863147,-42.537376,73.724113,23.362268,19.154716,-10.088898,-10.258468,-7.528152,30.755207,71.093491,2.964660,5.858096,3.658797
