Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-1802.699219,1504.670288,78.575378,-1.256125,-0.755872,159.483590,2.285590,3.631912,5.468213,11.684505,-12.982844,-1.607317,-1.545053,-4.694977,-19.918924,11.334826,-7.618762,1.460157,1.031334,1.058107,0.242571,-0.120419,16.502090,-38.495537,63.046326,12.451745,11.996225,1.396171,0.811861,-15.453111,37.682922,65.368454,-15.717052,12.224526,-7.465834
1.000000,-1802.698730,1504.671509,78.575493,-1.252992,-0.762741,159.498595,2.288433,3.626099,5.458320,11.684282,-12.978230,-1.605310,-1.533151,-4.695228,-19.911877,11.334894,-7.625189,1.462254,1.031397,1.044070,0.242961,-0.117100,16.506113,-38.489441,63.042404,12.461634,11.999662,1.397858,0.815640,-15.448732,37.680038,65.362793,-15.715116,12.227324,-7.461737
2.000000,-1802.698120,1504.672852,78.575584,-1.250641,-0.772146,159.511935,2.293759,3.622440,5.451128,11.683779,-12.974586,-1.604625,-1.521216,-4.694894,-19.907021,11.334811,-7.630198,1.463680,1.031393,1.030815,0.243563,-0.114510,16.510733,-38.485104,63.038723,12.468777,12.001952,1.399252,0.819232,-15.444469,37.678558,65.358093,-15.711845,12.229135,-7.458851
3.000000,-1802.697144,1504.673706,78.575706,-1.248738,-0.784151,159.526049,2.303298,3.617975,5.441597,11.683201,-12.969787,-1.604228,-1.502414,-4.693883,-19.900505,11.333895,-7.636303,1.465310,1.031187,1.011865,0.245010,-0.111052,16.517948,-38.479469,63.033218,12.478395,12.004507,1.401634,0.824395,-15.437696,37.676941,65.351341,-15.706979,12.231661,-7.455460
4.000000,-1802.695435,1504.672485,78.575882,-1.249336,-0.791890,159.538269,2.306638,3.615376,5.433276,11.686004,-12.967530,-1.603130,-1.488342,-4.690669,-19.892822,11.330611,-7.638652,1.465658,1.030952,1.000480,0.245898,-0.108642,16.521332,-38.474133,63.030842,12.488669,12.005961,1.405090,0.827711,-15.431891,37.674389,65.345924,-15.710055,12.234461,-7.452810
5.000000,-1802.692749,1504.669800,78.576103,-1.250060,-0.794044,159.549358,2.299644,3.612705,5.426034,11.693201,-12.967408,-1.600523,-1.482543,-4.687286,-19.883839,11.325571,-7.637814,1.465433,1.030661,0.998081,0.246568,-0.107373,16.520267,-38.468777,63.031605,12.499501,12.006505,1.408985,0.828993,-15.427843,37.669998,65.342018,-15.721650,12.237489,-7.451072
6.000000,-1802.689941,1504.666992,78.576347,-1.249820,-0.793344,159.561344,2.290499,3.609607,5.420056,11.699730,-12.967208,-1.597781,-1.481049,-4.685877,-19.877542,11.321567,-7.636883,1.465433,1.030463,0.997620,0.247043,-0.106734,16.518734,-38.464596,63.032806,12.507636,12.006767,1.411579,0.829573,-15.425163,37.666027,65.339561,-15.732030,12.239719,-7.450092
7.000000,-1802.686890,1504.664429,78.576576,-1.249171,-0.791735,159.574621,2.276944,3.605299,5.411561,11.708869,-12.966946,-1.593725,-1.480138,-4.684424,-19.869835,11.316817,-7.636159,1.465734,1.030480,0.996997,0.247344,-0.105843,16.516483,-38.458824,63.034760,12.518291,12.007184,1.414441,0.830293,-15.421914,37.660378,65.336891,-15.746055,12.242502,-7.448718
8.000000,-1802.684448,1504.662598,78.576752,-1.248336,-0.790251,159.587783,2.263511,3.600930,5.402596,11.717796,-12.966528,-1.589489,-1.479183,-4.682941,-19.861755,11.313117,-7.636542,1.466387,1.030777,0.995778,0.247188,-0.104646,16.514038,-38.452564,63.037090,12.529495,12.007860,1.416896,0.831168,-15.418760,37.654171,65.334671,-15.760709,12.245146,-7.446880
9.000000,-1802.682495,1504.661499,78.576874,-1.247423,-0.789136,159.600366,2.252106,3.597023,5.394294,11.725567,-12.965971,-1.586038,-1.477762,-4.681320,-19.853497,11.310771,-7.638109,1.467114,1.031159,0.994154,0.246733,-0.103238,16.511560,-38.446384,63.039597,12.540446,12.008796,1.418867,0.832176,-15.415902,37.647930,65.332939,-15.774849,12.247435,-7.444659
10.000000,-1802.681152,1504.661743,78.577011,-1.245016,-0.792083,159.612931,2.247704,3.592147,5.386032,11.729458,-12.963036,-1.583816,-1.471621,-4.680678,-19.845306,11.309656,-7.641723,1.468127,1.031392,0.987422,0.247202,-0.100741,16.511829,-38.440304,63.039154,12.550461,12.010620,1.420463,0.834424,-15.412814,37.642979,65.329765,-15.781142,12.249187,-7.441818
11.000000,-1802.680420,1504.663086,78.577164,-1.242264,-0.799368,159.626619,2.250724,3.587321,5.377384,11.730682,-12.958150,-1.582851,-1.459091,-4.680135,-19.838118,11.309035,-7.646939,1.469320,1.031514,0.973704,0.248141,-0.095813,16.515272,-38.434700,63.035572,12.559649,12.013266,1.421800,0.838594,-15.408872,37.640018,65.324440,-15.778735,12.250297,-7.438365
12.000000,-1802.679810,1504.664307,78.577324,-1.240292,-0.809396,159.640364,2.257411,3.583395,5.368922,11.731391,-12.953223,-1.582497,-1.442801,-4.678838,-19.831730,11.307555,-7.651779,1.470427,1.031541,0.958802,0.249583,-0.090007,16.519562,-38.429497,63.030800,12.568051,12.015763,1.423846,0.843681,-15.404638,37.638081,65.318001,-15.773542,12.251326,-7.435223
13.000000,-1802.678711,1504.663940,78.577492,-1.240433,-0.816724,159.652169,2.260009,3.581490,5.363046,11.733631,-12.951005,-1.581797,-1.432215,-4.676530,-19.826069,11.305475,-7.653796,1.470609,1.031693,0.951427,0.250473,-0.086326,16.520992,-38.425858,63.028736,12.574647,12.017161,1.425739,0.846584,-15.401635,37.636154,65.313751,-15.773646,12.252610,-7.433046
14.000000,-1802.676636,1504.661987,78.577713,-1.241158,-0.818463,159.663135,2.254297,3.579696,5.356738,11.740443,-12.950294,-1.579935,-1.425954,-4.672601,-19.817198,11.301165,-7.653416,1.470035,1.031988,0.949815,0.251578,-0.083497,16.519024,-38.421364,63.029324,12.583697,12.018097,1.428197,0.848015,-15.398438,37.631985,65.309837,-15.782492,12.255075,-7.430947
15.000000,-1802.673584,1504.659790,78.577957,-1.241021,-0.816585,159.675818,2.240830,3.576557,5.349144,11.750259,-12.949897,-1.576999,-1.424717,-4.670058,-19.809351,11.296045,-7.652263,1.469688,1.032117,0.950135,0.252578,-0.081533,16.515770,-38.416508,63.031067,12.593287,12.018845,1.430142,0.848641,-15.395411,37.626678,65.306519,-15.795054,12.257758,-7.429296
16.000000,-1802.670654,1504.657837,78.578194,-1.240529,-0.813635,159.689700,2.224939,3.573031,5.340428,11.760840,-12.949635,-1.573435,-1.424987,-4.668138,-19.802670,11.291318,-7.651564,1.469744,1.032467,0.950436,0.253138,-0.079689,16.512232,-38.411362,63.033115,12.602928,12.019684,1.431451,0.849147,-15.392674,37.620876,65.303818,-15.808417,12.260335,-7.427561
17.000000,-1802.667969,1504.656616,78.578354,-1.239898,-0.810888,159.703413,2.210436,3.569775,5.331934,11.770358,-12.949465,-1.569963,-1.425222,-4.666353,-19.796339,11.287957,-7.651971,1.470114,1.033069,0.950249,0.253060,-0.077705,16.508741,-38.406281,63.035278,12.612187,12.020702,1.432217,0.849752,-15.390275,37.615074,65.301765,-15.821321,12.262633,-7.425539
