Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,42.910229,2765.280518,78.148186,-0.309274,-3.790642,-164.403040,4.972849,3.070941,13.010929,14.236358,-14.994548,-0.736044,-2.655615,1.452276,0.615630,18.664059,-12.122079,-0.825117,-5.322561,2.521963,0.764901,-0.359410,16.617622,-46.561337,70.692131,-3.210403,10.408134,-4.243898,-1.486555,-14.532494,37.319553,72.722733,-12.498435,11.660801,4.721154
1.000000,42.911037,2765.280273,78.148285,-0.310706,-3.789827,-164.408639,4.973653,3.067472,12.998300,14.234571,-14.995427,-0.733971,-2.657774,1.453840,0.614854,18.661789,-12.118370,-0.825724,-5.323924,2.521843,0.764748,-0.359492,16.618565,-46.565868,70.690163,-3.212231,10.407964,-4.243232,-1.487960,-14.532025,37.323696,72.723671,-12.497162,11.661218,4.720725
2.000000,42.911915,2765.279785,78.148392,-0.312228,-3.789023,-164.414799,4.974813,3.062935,12.981911,14.232234,-14.996651,-0.731217,-2.660644,1.455964,0.614017,18.658827,-12.113435,-0.826505,-5.325696,2.521664,0.764576,-0.359604,16.619823,-46.571857,70.687584,-3.214663,10.407728,-4.242357,-1.489824,-14.531406,37.329193,72.724907,-12.495505,11.661755,4.720161
3.000000,42.912796,2765.279297,78.148483,-0.313749,-3.788273,-164.421146,4.976077,3.058460,12.965876,14.229930,-14.997946,-0.728451,-2.663538,1.458157,0.613394,18.655909,-12.108462,-0.827259,-5.327435,2.521458,0.764443,-0.359721,16.621098,-46.577843,70.685005,-3.217113,10.407480,-4.241488,-1.491695,-14.530778,37.334702,72.726112,-12.493877,11.662271,4.719599
4.000000,42.913692,2765.278809,78.148575,-0.315299,-3.787552,-164.427796,4.977433,3.054066,12.950240,14.227666,-14.999315,-0.725686,-2.666447,1.460410,0.612978,18.653036,-12.103484,-0.827991,-5.329136,2.521230,0.764350,-0.359845,16.622383,-46.583801,70.682457,-3.219571,10.407221,-4.240630,-1.493566,-14.530151,37.340202,72.727310,-12.492283,11.662766,4.719044
5.000000,42.914574,2765.278320,78.148659,-0.316841,-3.786866,-164.434569,4.978865,3.049778,12.935084,14.225453,-15.000748,-0.722944,-2.669350,1.462708,0.612755,18.650229,-12.098538,-0.828702,-5.330791,2.520981,0.764300,-0.359975,16.623672,-46.589691,70.679924,-3.222024,10.406953,-4.239786,-1.495426,-14.529528,37.345657,72.728470,-12.490731,11.663235,4.718497
6.000000,42.916016,2765.277588,78.148766,-0.320204,-3.780606,-164.443173,4.973902,3.047631,12.920921,14.226055,-15.004222,-0.720012,-2.677619,1.467395,0.614178,18.646446,-12.092128,-0.830833,-5.332121,2.524352,0.763103,-0.360918,16.622808,-46.595112,70.679588,-3.222945,10.406161,-4.239150,-1.498297,-14.528913,37.350067,72.730515,-12.497373,11.663784,4.718947
7.000000,42.916988,2765.277344,78.148903,-0.322133,-3.774905,-164.451671,4.967968,3.044701,12.907371,14.226044,-15.007215,-0.716964,-2.687034,1.471279,0.615850,18.642376,-12.085848,-0.832565,-5.333610,2.527722,0.763172,-0.362244,16.621828,-46.600204,70.679214,-3.223645,10.405514,-4.238763,-1.501473,-14.528288,37.353939,72.732498,-12.504399,11.664270,4.719535
8.000000,42.916851,2765.276855,78.148933,-0.323261,-3.772424,-164.458692,4.967678,3.040442,12.892827,14.224409,-15.009272,-0.714135,-2.691444,1.473525,0.615955,18.639673,-12.081570,-0.833204,-5.335253,2.528147,0.763426,-0.362722,16.622528,-46.605598,70.677383,-3.225434,10.405660,-4.238768,-1.503508,-14.527649,37.358459,72.734047,-12.504964,11.664696,4.719809
9.000000,42.916153,2765.276611,78.148911,-0.324625,-3.770873,-164.465766,4.969284,3.036577,12.878364,14.222542,-15.011343,-0.711738,-2.694409,1.476129,0.615985,18.637669,-12.077816,-0.833715,-5.336783,2.528005,0.763044,-0.362727,16.623686,-46.611195,70.675201,-3.227852,10.406008,-4.238869,-1.505174,-14.527111,37.363441,72.735580,-12.503336,11.665162,4.720136
