Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2109.079102,1037.612305,78.600487,-1.327441,-0.886958,13.799817,2.574174,3.089799,6.845458,11.494781,-13.017274,-0.793974,-1.982502,-4.022030,-20.274738,11.024312,-6.963556,0.609198,1.021142,0.789239,0.245515,-0.044303,15.696237,-37.756435,64.075974,14.982741,12.139842,-0.105279,0.363237,-14.752850,37.041935,66.676178,-16.797760,11.910537,-7.424349
1.000000,-2109.079834,1037.611694,78.600288,-1.325001,-0.889484,13.770241,2.585689,3.091981,6.870842,11.484356,-13.016133,-0.795182,-1.988323,-4.014579,-20.233879,11.025538,-6.962656,0.608316,1.021311,0.796046,0.246084,-0.042119,15.691249,-37.753658,64.077263,14.980110,12.142873,-0.101624,0.365232,-14.751174,37.017513,66.675339,-16.807669,11.911701,-7.421659
2.000000,-2109.080322,1037.610596,78.600143,-1.324024,-0.890929,13.754562,2.592081,3.093985,6.886829,11.479865,-13.015144,-0.796771,-1.992749,-4.007745,-20.201681,11.025980,-6.962055,0.606692,1.015675,0.801985,0.246661,-0.040452,15.687216,-37.751015,64.078957,14.979506,12.145726,-0.098967,0.366889,-14.749804,37.000263,66.673424,-16.817411,11.912988,-7.420187
3.000000,-2109.080811,1037.608398,78.600189,-1.323396,-0.891918,13.757663,2.590958,3.093935,6.880763,11.480565,-13.011770,-0.799291,-1.992786,-4.003660,-20.185024,11.026815,-6.964383,0.604373,1.008669,0.805089,0.247219,-0.039491,15.684417,-37.746803,64.080757,14.980887,12.148288,-0.095994,0.368610,-14.748485,36.992321,66.670395,-16.830297,11.916051,-7.419378
4.000000,-2109.080811,1037.605469,78.600380,-1.322755,-0.892273,13.772423,2.586177,3.092723,6.863053,11.482023,-13.007317,-0.801658,-1.990379,-4.001969,-20.178728,11.028593,-6.968456,0.602985,1.006362,0.806261,0.247324,-0.038382,15.682513,-37.741886,64.081947,14.982169,12.149704,-0.092337,0.369724,-14.747128,36.986813,66.667908,-16.842842,11.920156,-7.417971
5.000000,-2109.080811,1037.602295,78.600609,-1.321603,-0.892114,13.791566,2.579658,3.090533,6.840314,11.483200,-13.002561,-0.803683,-1.987135,-4.001345,-20.174921,11.030513,-6.973656,0.602410,1.005494,0.807265,0.247108,-0.036639,15.680568,-37.736576,64.083000,14.982808,12.150790,-0.087999,0.370348,-14.745653,36.981037,66.665703,-16.855927,11.924573,-7.416291
6.000000,-2109.080322,1037.599609,78.600708,-1.319236,-0.892001,13.797507,2.578259,3.089389,6.833634,11.480879,-12.999854,-0.804752,-1.986695,-4.000124,-20.163946,11.032066,-6.976903,0.602756,1.006097,0.808585,0.246964,-0.034726,15.678539,-37.732849,64.083809,14.981800,12.152068,-0.084532,0.370887,-14.744292,36.972137,66.664490,-16.865349,11.927162,-7.414549
7.000000,-2109.079834,1037.598877,78.600594,-1.316502,-0.892830,13.780408,2.585034,3.089899,6.848740,11.472249,-12.998245,-0.805604,-1.990783,-3.994953,-20.129185,11.033736,-6.978409,0.603543,1.006888,0.812696,0.247379,-0.031777,15.674614,-37.728790,64.085060,14.978773,12.154692,-0.080180,0.372457,-14.742095,36.949944,66.663307,-16.876829,11.929021,-7.411528
8.000000,-2109.079834,1037.599609,78.600327,-1.315028,-0.893614,13.748011,2.598053,3.092759,6.881618,11.460267,-12.997864,-0.806502,-1.999283,-3.985605,-20.077787,11.035212,-6.977105,0.603146,1.006243,0.818994,0.248310,-0.029070,15.669845,-37.725231,64.086586,14.975658,12.157865,-0.076381,0.374802,-14.739792,36.922558,66.661751,-16.888531,11.929974,-7.408371
9.000000,-2109.079346,1037.599609,78.600166,-1.314966,-0.893735,13.735228,2.603456,3.094939,6.896918,11.456749,-12.997599,-0.808003,-2.004190,-3.977984,-20.043316,11.035580,-6.976737,0.601607,0.997782,0.823314,0.249527,-0.027341,15.666468,-37.721687,64.088737,14.975677,12.160921,-0.074013,0.376695,-14.737883,36.906525,66.658722,-16.900196,11.931164,-7.406990
10.000000,-2109.078857,1037.598755,78.600204,-1.315283,-0.893400,13.741509,2.600478,3.094442,6.885949,11.458303,-12.995223,-0.809747,-2.003327,-3.975015,-20.032057,11.036757,-6.979693,0.600311,0.992544,0.824188,0.250606,-0.026655,15.664569,-37.716873,64.090446,14.977595,12.162804,-0.071263,0.378371,-14.736303,36.900257,66.655670,-16.912783,11.934179,-7.405895
11.000000,-2109.077637,1037.597046,78.600365,-1.315376,-0.892017,13.758538,2.594078,3.092827,6.865682,11.460423,-12.992234,-0.811226,-2.000897,-3.973975,-20.028536,11.038317,-6.983996,0.600111,0.990973,0.824253,0.251051,-0.025596,15.663120,-37.711647,64.091667,14.979145,12.163746,-0.067879,0.379322,-14.734783,36.895245,66.653229,-16.924786,11.937945,-7.404308
12.000000,-2109.076416,1037.594971,78.600548,-1.314699,-0.889983,13.778890,2.587912,3.090816,6.847085,11.461896,-12.989653,-0.812155,-1.998656,-3.973939,-20.027411,11.039383,-6.988138,0.600552,0.990438,0.824216,0.251194,-0.024426,15.662016,-37.707520,64.092453,14.979950,12.164252,-0.064917,0.379716,-14.733580,36.891392,66.651550,-16.933983,11.940938,-7.403005
