Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,802.022278,166.363388,78.671089,-1.626756,0.222128,85.381590,3.444961,4.324328,8.230607,9.044934,-12.355213,-1.853339,-2.883075,-3.390770,-18.941723,8.401687,-4.644802,0.753352,0.344108,1.255386,0.388342,-2.127675,14.638947,-34.939381,64.347610,-6.377110,-3.019577,3.743404,-1.450984,-15.115481,37.534531,64.222420,11.859382,-5.093113,-15.485607
1.000000,802.023499,166.362961,78.671440,-1.627692,0.222573,85.404664,3.433507,4.321214,8.202167,9.054291,-12.353515,-1.851750,-2.876348,-3.390992,-18.957985,8.399744,-4.647884,0.750883,0.343669,1.254992,0.388345,-2.127956,14.641525,-34.939911,64.345695,-6.371776,-3.020331,3.745738,-1.449057,-15.116883,37.536133,64.218842,11.855138,-5.090178,-15.490933
2.000000,802.025330,166.362732,78.671761,-1.627271,0.222564,85.423793,3.426886,4.318826,8.182716,9.058027,-12.351939,-1.850413,-2.870977,-3.391750,-18.970045,8.399376,-4.650956,0.750063,0.346095,1.254689,0.388284,-2.127488,14.643415,-34.940025,64.343864,-6.369829,-3.021037,3.748671,-1.447766,-15.117894,37.537205,64.216980,11.852363,-5.087546,-15.494455
3.000000,802.026367,166.362625,78.671844,-1.625498,0.222581,85.426456,3.425912,4.316188,8.180746,9.056223,-12.350734,-1.848472,-2.869591,-3.391431,-18.969662,8.400684,-4.653872,0.750183,0.348839,1.255044,0.388149,-2.125916,14.645072,-34.940773,64.341461,-6.371093,-3.020570,3.753549,-1.446217,-15.119517,37.536972,64.214767,11.850003,-5.085308,-15.498199
4.000000,802.026733,166.362488,78.671776,-1.623837,0.222563,85.421486,3.427434,4.313823,8.187867,9.053783,-12.350395,-1.846704,-2.870630,-3.390004,-18.962620,8.401670,-4.655898,0.750065,0.349079,1.255826,0.388386,-2.124747,14.646169,-34.942318,64.339050,-6.373182,-3.018843,3.757984,-1.444291,-15.121408,37.535698,64.212173,11.847855,-5.084558,-15.501945
5.000000,802.026855,166.362320,78.671677,-1.622835,0.222527,85.413673,3.429507,4.312186,8.197483,9.051818,-12.350436,-1.845140,-2.872457,-3.387455,-18.953812,8.402297,-4.657119,0.749188,0.348421,1.256531,0.388841,-2.124012,14.647048,-34.944218,64.336624,-6.375186,-3.016579,3.761792,-1.442158,-15.123445,37.534061,64.209145,11.845589,-5.084403,-15.505743
6.000000,802.026672,166.362137,78.671585,-1.622473,0.222587,85.404996,3.431378,4.311208,8.207300,9.050343,-12.350632,-1.843668,-2.874521,-3.384058,-18.944942,8.402621,-4.657564,0.747544,0.347967,1.256948,0.389274,-2.123505,14.647861,-34.946152,64.334251,-6.376880,-3.014265,3.765047,-1.439977,-15.125574,37.532398,64.205643,11.843140,-5.084134,-15.509489
7.000000,802.026245,166.362015,78.671539,-1.622473,0.222732,85.396621,3.432960,4.310492,8.216708,9.049155,-12.350905,-1.842147,-2.876492,-3.380410,-18.936556,8.402633,-4.657407,0.745545,0.347889,1.257190,0.389569,-2.123019,14.648648,-34.947979,64.332085,-6.378334,-3.012152,3.767918,-1.437851,-15.127708,37.530800,64.201912,11.840588,-5.083568,-15.513073
8.000000,802.025696,166.361938,78.671509,-1.622599,0.222888,85.388932,3.433998,4.309936,8.223504,9.048434,-12.351196,-1.840921,-2.877812,-3.377738,-18.930578,8.402465,-4.657058,0.743954,0.348020,1.257354,0.389704,-2.122627,14.649227,-34.949272,64.330627,-6.379330,-3.010727,3.769920,-1.436290,-15.129304,37.529652,64.199051,11.838687,-5.082964,-15.515655
9.000000,802.024963,166.361923,78.671494,-1.622764,0.223041,85.381591,3.435255,4.309052,8.232316,9.047657,-12.351699,-1.839195,-2.879369,-3.374388,-18.922949,8.402160,-4.656512,0.741881,0.348376,1.257632,0.389794,-2.122068,14.649980,-34.950916,64.328842,-6.380556,-3.009017,3.772479,-1.434216,-15.131449,37.528175,64.195198,11.836176,-5.081975,-15.518998
