Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,2580.455322,2113.446533,78.521111,-0.528530,0.020524,45.474550,-5.440159,1.924896,7.480332,16.511475,-11.008007,0.578025,0.865015,-4.143883,-16.001789,10.586642,-10.429940,2.073812,-1.886660,0.527278,0.587181,-6.153023,12.339666,-41.582787,72.660904,23.681168,18.420332,-9.047568,-10.150736,-7.420073,30.501314,71.161972,1.965771,7.357101,2.167134
1.000000,2580.454102,2113.449463,78.521645,-0.528511,0.018976,45.459688,-5.430374,1.924776,7.492733,16.502922,-11.008866,0.579861,0.863488,-4.142725,-15.988748,10.586404,-10.426632,2.073338,-1.887202,0.528294,0.587585,-6.150931,12.337874,-41.583061,72.662926,23.683666,18.422625,-9.052955,-10.151274,-7.420167,30.500362,71.163857,1.969001,7.355165,2.167762
2.000000,2580.454102,2113.450928,78.523125,-0.526724,0.018566,45.460174,-5.412766,1.917752,7.489968,16.471064,-10.994361,0.578301,0.865413,-4.143661,-15.984713,10.583323,-10.421807,2.071181,-1.889804,0.527301,0.588534,-6.147633,12.337233,-41.584927,72.663536,23.683535,18.424061,-9.057190,-10.150725,-7.419824,30.502321,71.163269,1.974053,7.351851,2.167300
3.000000,2580.454834,2113.449951,78.523659,-0.525977,0.019236,45.480364,-5.412860,1.907304,7.462266,16.459633,-10.982070,0.578141,0.869987,-4.145120,-15.999359,10.581107,-10.421751,2.069138,-1.891799,0.526077,0.590330,-6.146298,12.337550,-41.585278,72.663414,23.685383,18.423649,-9.060946,-10.151293,-7.418595,30.506048,71.163300,1.977704,7.349210,2.166636
4.000000,2580.455811,2113.447998,78.523560,-0.525146,0.018680,45.493430,-5.417983,1.902397,7.445606,16.463951,-10.979826,0.580931,0.873040,-4.145036,-16.009283,10.581806,-10.423675,2.069198,-1.889405,0.525853,0.592097,-6.145453,12.337358,-41.584339,72.663910,23.688265,18.423336,-9.064669,-10.153244,-7.417172,30.507977,71.165794,1.980720,7.347883,2.166976
5.000000,2580.456055,2113.446533,78.523315,-0.523908,0.018107,45.490201,-5.419386,1.902013,7.447284,16.467684,-10.981624,0.583773,0.871895,-4.144195,-16.006498,10.582955,-10.424336,2.069901,-1.888013,0.526365,0.592448,-6.144597,12.336530,-41.583801,72.665001,23.690884,18.424147,-9.068340,-10.154841,-7.416550,30.507927,71.168419,1.983325,7.346504,2.167744
6.000000,2580.455322,2113.446045,78.522995,-0.523270,0.017564,45.480416,-5.419670,1.903141,7.455879,16.472815,-10.986302,0.586873,0.868627,-4.142497,-15.997564,10.584324,-10.424962,2.070284,-1.888300,0.527570,0.591907,-6.143958,12.334937,-41.583405,72.666878,23.695232,18.426132,-9.074028,-10.156311,-7.416409,30.506874,71.171814,1.986061,7.344106,2.168909
7.000000,2580.454590,2113.446289,78.522636,-0.523797,0.017004,45.468216,-5.419316,1.905386,7.466008,16.478519,-10.992562,0.589079,0.864998,-4.139907,-15.987078,10.585505,-10.425364,2.069718,-1.889432,0.528959,0.590882,-6.143729,12.333217,-41.583061,72.669037,23.700232,18.428499,-9.080194,-10.157307,-7.416556,30.505505,71.174881,1.988121,7.341677,2.170049
8.000000,2580.453613,2113.447266,78.522247,-0.525286,0.016463,45.455748,-5.418913,1.908441,7.476293,16.485361,-11.000021,0.590725,0.861586,-4.136591,-15.976389,10.586592,-10.425341,2.068568,-1.890322,0.530244,0.589891,-6.143684,12.331527,-41.582489,72.671516,23.705496,18.430872,-9.086485,-10.158182,-7.416696,30.504179,71.177612,1.989909,7.339638,2.171114
9.000000,2580.452637,2113.447998,78.521286,-0.529373,0.016327,45.459491,-5.427543,1.910130,7.469755,16.504284,-11.009521,0.590393,0.861164,-4.132535,-15.977014,10.588049,-10.427857,2.065991,-1.892552,0.531360,0.589480,-6.144526,12.330701,-41.581432,72.673531,23.711918,18.432028,-9.092268,-10.159101,-7.416321,30.504593,71.179344,1.990667,7.338625,2.171646
