Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,44.251720,141.891479,78.710815,-1.278330,-0.148228,-0.396722,3.067610,5.061508,12.509576,9.388392,-11.635670,-2.244453,-2.351061,-4.111681,-18.525602,9.041014,-5.313808,1.235375,0.717294,0.992038,0.384581,-2.070950,14.286017,-34.785938,62.955139,-4.210338,-2.464751,3.404315,-1.624873,-14.918200,36.995735,64.372185,11.154158,-4.032840,-14.453364
1.000000,44.251163,141.891434,78.710724,-1.279017,-0.149378,-0.404282,3.070738,5.059412,12.503870,9.387946,-11.637846,-2.242817,-2.352644,-4.108138,-18.521889,9.040797,-5.311815,1.232641,0.718445,0.991195,0.384920,-2.071264,14.286869,-34.786572,62.952042,-4.205631,-2.461533,3.402983,-1.626618,-14.918184,36.998291,64.373756,11.155042,-4.030694,-14.451630
2.000000,44.250553,141.891403,78.710594,-1.279907,-0.150716,-0.413723,3.074417,5.056944,12.497066,9.387405,-11.640491,-2.240861,-2.354554,-4.103899,-18.517519,9.040522,-5.309465,1.229381,0.719799,0.990177,0.385301,-2.071636,14.287881,-34.787319,62.948372,-4.200042,-2.457715,3.401405,-1.628686,-14.918160,37.001335,64.375626,11.156071,-4.028169,-14.449584
3.000000,44.250011,141.891342,78.710464,-1.280862,-0.152009,-0.423573,3.077976,5.054556,12.490418,9.386885,-11.643145,-2.238966,-2.356448,-4.099738,-18.513298,9.040238,-5.307209,1.226234,0.721110,0.989169,0.385656,-2.071995,14.288871,-34.788048,62.944813,-4.194612,-2.454005,3.399873,-1.630697,-14.918131,37.004326,64.377441,11.157050,-4.025731,-14.447606
4.000000,44.249577,141.891327,78.710327,-1.281806,-0.153162,-0.433071,3.080739,5.052701,12.485214,9.386486,-11.645273,-2.237493,-2.357954,-4.096467,-18.510025,9.040006,-5.305467,1.223795,0.722129,0.988371,0.385919,-2.072273,14.289647,-34.788616,62.942039,-4.190382,-2.451113,3.398680,-1.632266,-14.918104,37.006676,64.378860,11.157800,-4.023841,-14.446073
5.000000,44.249207,141.891312,78.710190,-1.282789,-0.154253,-0.442753,3.084285,5.050316,12.478487,9.385984,-11.648083,-2.235600,-2.359927,-4.092221,-18.505831,9.039698,-5.303240,1.220668,0.723435,0.987332,0.386239,-2.072625,14.290652,-34.789360,62.938477,-4.184937,-2.447389,3.397145,-1.634288,-14.918068,37.009727,64.380692,11.158747,-4.021420,-14.444106
6.000000,44.248905,141.891296,78.710045,-1.283801,-0.155276,-0.452528,3.087817,5.047938,12.471731,9.385495,-11.650972,-2.233705,-2.361938,-4.087938,-18.501659,9.039379,-5.301030,1.217556,0.724735,0.986280,0.386535,-2.072971,14.291660,-34.790104,62.934902,-4.179499,-2.443662,3.395614,-1.636309,-14.918029,37.012802,64.382530,11.159674,-4.019011,-14.442151
7.000000,44.248669,141.891296,78.709900,-1.284810,-0.156210,-0.462087,3.091286,5.045600,12.465044,9.385030,-11.653893,-2.231834,-2.363958,-4.083681,-18.497578,9.039058,-5.298858,1.214492,0.726010,0.985233,0.386797,-2.073304,14.292660,-34.790844,62.931400,-4.174141,-2.439986,3.394108,-1.638301,-14.917984,37.015862,64.384346,11.160567,-4.016651,-14.440235
8.000000,44.248478,141.891312,78.709755,-1.285829,-0.157080,-0.471587,3.094710,5.043287,12.458385,9.384587,-11.656850,-2.229972,-2.365997,-4.079429,-18.493553,9.038730,-5.296706,1.211450,0.727267,0.984189,0.387024,-2.073627,14.293652,-34.791580,62.927937,-4.168828,-2.436335,3.392618,-1.640273,-14.917938,37.018925,64.386154,11.161431,-4.014320,-14.438343
9.000000,44.248322,141.891327,78.709610,-1.286889,-0.157918,-0.481267,3.098102,5.040990,12.451713,9.384159,-11.659845,-2.228097,-2.368062,-4.075159,-18.489578,9.038398,-5.294545,1.208390,0.728508,0.983149,0.387203,-2.073940,14.294637,-34.792328,62.924496,-4.163520,-2.432683,3.391137,-1.642234,-14.917887,37.021999,64.387962,11.162274,-4.012007,-14.436471
