Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2391.521973,-1217.819458,78.081055,-2.694301,0.248014,-46.955665,8.055048,4.342743,27.725021,9.037381,-16.735847,-0.754297,-12.302129,-2.067431,-21.634832,11.919232,2.299496,-3.606127,-1.648023,1.200938,0.577054,-1.813229,14.998070,-36.038532,61.347744,-3.233496,3.764028,3.431117,-1.861591,-15.136808,38.978390,68.357231,-16.447685,10.848281,-5.284153
1.000000,-2391.521973,-1217.819336,78.081223,-2.694533,0.250202,-46.953996,8.051395,4.343134,27.723808,9.037559,-16.735594,-0.753072,-12.302648,-2.067715,-21.640051,11.915057,2.301956,-3.606270,-1.648949,1.201217,0.576797,-1.812954,14.998661,-36.038609,61.346203,-3.231776,3.764640,3.429945,-1.861742,-15.136705,38.977837,68.357162,-16.448105,10.848554,-5.284142
2.000000,-2391.521729,-1217.819580,78.081520,-2.694878,0.254354,-46.951061,8.046237,4.343785,27.722094,9.037679,-16.734957,-0.751919,-12.303509,-2.068027,-21.646944,11.909404,2.304759,-3.607074,-1.650292,1.201746,0.576372,-1.812563,14.999477,-36.038822,61.344036,-3.229681,3.765524,3.428477,-1.862021,-15.136566,38.977062,68.357147,-16.448526,10.848825,-5.284573
3.000000,-2391.521484,-1217.820312,78.081772,-2.695149,0.258540,-46.948381,8.042537,4.344264,27.720879,9.037616,-16.734261,-0.751538,-12.304217,-2.068200,-21.651665,11.905423,2.306337,-3.607859,-1.651237,1.202228,0.576187,-1.812315,15.000031,-36.039024,61.342514,-3.228307,3.766115,3.427569,-1.862249,-15.136467,38.976532,68.357162,-16.448658,10.848966,-5.285189
4.000000,-2391.520752,-1217.821289,78.081734,-2.694901,0.257844,-46.950831,8.042552,4.344273,27.722195,9.036522,-16.733271,-0.751919,-12.305512,-2.068117,-21.650904,11.906878,2.306079,-3.609603,-1.647718,1.202282,0.576651,-1.812561,15.000277,-36.037449,61.341312,-3.226928,3.766193,3.426527,-1.861697,-15.136502,38.976387,68.357346,-16.451225,10.849576,-5.285394
5.000000,-2391.519043,-1217.822510,78.081169,-2.694707,0.244353,-46.962088,8.061619,4.343232,27.731800,9.033701,-16.733501,-0.754548,-12.306849,-2.067488,-21.626925,11.935803,2.298213,-3.612305,-1.633141,1.200804,0.578248,-1.813887,14.999668,-36.031624,61.342239,-3.225441,3.764782,3.425607,-1.859197,-15.137012,38.977177,68.357903,-16.459763,10.851442,-5.282674
6.000000,-2391.518311,-1217.821899,78.080956,-2.695580,0.235674,-46.968381,8.075463,4.343398,27.737165,9.034201,-16.734455,-0.756649,-12.306392,-2.067063,-21.614592,11.955770,2.295184,-3.613642,-1.628108,1.200397,0.575697,-1.813913,15.000065,-36.028633,61.342911,-3.221394,3.765007,3.423401,-1.857592,-15.137189,38.976986,68.358284,-16.465418,10.852774,-5.279552
7.000000,-2391.519043,-1217.819214,78.081108,-2.696292,0.234072,-46.971251,8.075025,4.343255,27.738037,9.035914,-16.734217,-0.756907,-12.306885,-2.066929,-21.619297,11.954351,2.300837,-3.613840,-1.630456,1.200864,0.574616,-1.813427,15.000785,-36.028530,61.341736,-3.217558,3.766309,3.420592,-1.857624,-15.137252,38.975838,68.358154,-16.466721,10.853019,-5.277681
8.000000,-2391.520752,-1217.815918,78.081444,-2.696726,0.235089,-46.972147,8.071701,4.342871,27.737732,9.036505,-16.733528,-0.756007,-12.307586,-2.066894,-21.625467,11.948626,2.307251,-3.613600,-1.632324,1.201263,0.575353,-1.813235,15.001318,-36.028587,61.340137,-3.215742,3.767212,3.418709,-1.857836,-15.137322,38.974968,68.358063,-16.466795,10.853041,-5.276783
9.000000,-2391.522705,-1217.812866,78.081886,-2.696814,0.237826,-46.970945,8.064671,4.342268,27.736063,9.036949,-16.732143,-0.753768,-12.308196,-2.066888,-21.634455,11.936667,2.316931,-3.613086,-1.634437,1.201711,0.576377,-1.813010,15.002062,-36.028606,61.337719,-3.213863,3.768246,3.416474,-1.857978,-15.137341,38.973938,68.358040,-16.466722,10.853192,-5.275892
10.000000,-2391.524658,-1217.810303,78.082367,-2.696701,0.241038,-46.968444,8.057071,4.341848,27.733810,9.037229,-16.730629,-0.750960,-12.308683,-2.067148,-21.642965,11.924660,2.325828,-3.612631,-1.636189,1.202187,0.576902,-1.812684,15.002824,-36.028629,61.335335,-3.211968,3.769153,3.414553,-1.858024,-15.137312,38.973000,68.358002,-16.466791,10.853545,-5.275255
