Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2429.810547,-1241.489502,78.598045,-2.746615,-0.052884,-41.973467,5.762011,3.365375,14.156093,8.334698,-14.028434,0.393456,-8.029615,-2.534550,-19.511854,11.207171,-0.204923,-1.021523,-0.784466,1.349303,0.506095,-2.441043,13.910885,-34.526520,62.968590,-4.321489,1.335543,0.391079,-0.879391,-14.460297,35.571465,67.974792,-16.828444,10.533750,-7.726431
1.000000,-2429.811035,-1241.489990,78.598007,-2.746102,-0.052905,-41.973321,5.761784,3.365411,14.156374,8.334814,-14.028206,0.393027,-8.029436,-2.534408,-19.511755,11.207194,-0.206059,-1.021984,-0.784022,1.349357,0.506130,-2.441393,13.909313,-34.522747,62.970440,-4.317618,1.334842,0.390396,-0.878382,-14.459474,35.567150,67.975792,-16.830761,10.532791,-7.726965
2.000000,-2429.811768,-1241.490479,78.597961,-2.745568,-0.052918,-41.973180,5.761567,3.365442,14.156642,8.334927,-14.027993,0.392610,-8.029272,-2.534272,-19.511658,11.207221,-0.207166,-1.022432,-0.783603,1.349405,0.506167,-2.441724,13.907825,-34.519165,62.972202,-4.313963,1.334179,0.389751,-0.877427,-14.458692,35.563057,67.976753,-16.832956,10.531880,-7.727474
3.000000,-2429.812256,-1241.490967,78.597923,-2.745041,-0.052924,-41.973053,5.761384,3.365467,14.156866,8.335020,-14.027818,0.392256,-8.029142,-2.534158,-19.511570,11.207250,-0.208113,-1.022813,-0.783255,1.349441,0.506199,-2.442000,13.906583,-34.516182,62.973663,-4.310930,1.333627,0.389217,-0.876631,-14.458041,35.559647,67.977539,-16.834776,10.531120,-7.727896
4.000000,-2429.812500,-1241.491333,78.597878,-2.744512,-0.052923,-41.972937,5.761154,3.365497,14.157144,8.335140,-14.027602,0.391806,-8.028984,-2.534014,-19.511459,11.207290,-0.209323,-1.023298,-0.782820,1.349483,0.506241,-2.442344,13.905030,-34.512444,62.975502,-4.307145,1.332938,0.388550,-0.875636,-14.457223,35.555374,67.978523,-16.837049,10.530167,-7.728426
5.000000,-2429.813232,-1241.491821,78.597832,-2.743985,-0.052915,-41.972829,5.760923,3.365524,14.157421,8.335260,-14.027393,0.391351,-8.028835,-2.533870,-19.511343,11.207335,-0.210550,-1.023789,-0.782390,1.349520,0.506283,-2.442684,13.903490,-34.508728,62.977318,-4.303408,1.332255,0.387893,-0.874649,-14.456410,35.551132,67.979507,-16.839294,10.529220,-7.728951
6.000000,-2429.813721,-1241.492310,78.597786,-2.743447,-0.052901,-41.972726,5.760691,3.365550,14.157696,8.335382,-14.027190,0.390889,-8.028694,-2.533723,-19.511223,11.207387,-0.211803,-1.024288,-0.781960,1.349551,0.506327,-2.443023,13.901949,-34.505013,62.979134,-4.299685,1.331573,0.387238,-0.873662,-14.455598,35.546886,67.980484,-16.841534,10.528270,-7.729476
7.000000,-2429.814453,-1241.492798,78.597733,-2.742908,-0.052881,-41.972639,5.760458,3.365573,14.157968,8.335505,-14.026998,0.390423,-8.028561,-2.533577,-19.511099,11.207446,-0.213073,-1.024792,-0.781532,1.349576,0.506370,-2.443360,13.900414,-34.501305,62.980953,-4.295981,1.330893,0.386587,-0.872679,-14.454783,35.542656,67.981453,-16.843763,10.527319,-7.730000
8.000000,-2429.814941,-1241.493286,78.597679,-2.742366,-0.052855,-41.972556,5.760235,3.365593,14.158227,8.335624,-14.026819,0.389976,-8.028442,-2.533436,-19.510975,11.207508,-0.214297,-1.025277,-0.781127,1.349594,0.506409,-2.443678,13.898957,-34.497784,62.982681,-4.292479,1.330249,0.385973,-0.871746,-14.454010,35.538639,67.982384,-16.845873,10.526415,-7.730498
9.000000,-2429.815186,-1241.493774,78.597626,-2.741837,-0.052825,-41.972484,5.760049,3.365609,14.158440,8.335725,-14.026672,0.389600,-8.028347,-2.533318,-19.510868,11.207562,-0.215329,-1.025686,-0.780790,1.349606,0.506441,-2.443942,13.897743,-34.494843,62.984123,-4.289569,1.329713,0.385462,-0.870968,-14.453364,35.535290,67.983147,-16.847626,10.525659,-7.730913
10.000000,-2429.815918,-1241.494263,78.597580,-2.741314,-0.052791,-41.972422,5.759815,3.365627,14.158708,8.335852,-14.026493,0.389125,-8.028234,-2.533167,-19.510731,11.207637,-0.216636,-1.026204,-0.780368,1.349615,0.506480,-2.444271,13.896220,-34.491158,62.985924,-4.285931,1.329042,0.384825,-0.869993,-14.452552,35.531086,67.984108,-16.849819,10.524711,-7.731433
11.000000,-2429.816406,-1241.494751,78.597527,-2.740784,-0.052752,-41.972366,5.759580,3.365644,14.158972,8.335981,-14.026321,0.388649,-8.028130,-2.533015,-19.510588,11.207716,-0.217950,-1.026726,-0.779947,1.349617,0.506517,-2.444598,13.894703,-34.487476,62.987720,-4.282310,1.328373,0.384192,-0.869020,-14.451738,35.526890,67.985062,-16.852009,10.523760,-7.731953
12.000000,-2429.816895,-1241.495239,78.597473,-2.740243,-0.052709,-41.972319,5.759358,3.365660,14.159221,8.336104,-14.026162,0.388198,-8.028036,-2.532870,-19.510450,11.207792,-0.219196,-1.027222,-0.779552,1.349614,0.506549,-2.444904,13.893273,-34.484009,62.989414,-4.278912,1.327743,0.383598,-0.868103,-14.450971,35.522942,67.985962,-16.854061,10.522862,-7.732442
