Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-235.169128,2048.474121,78.144836,0.072321,-3.904013,77.719199,4.130868,2.835917,10.548008,14.576270,-14.394326,-1.089405,-1.915178,0.570430,0.455719,19.078501,-13.185426,-0.402440,-4.996099,3.278836,0.883614,-0.939837,15.652884,-45.745163,71.750519,0.268675,10.885321,-5.901369,-2.189030,-13.729407,36.689926,75.017654,-15.536994,13.008120,7.160555
1.000000,-235.169846,2048.476074,78.144089,0.074695,-3.912163,77.707121,4.148928,2.832582,10.559201,14.567915,-14.395366,-1.089622,-1.913831,0.570981,0.466216,19.094275,-13.191067,-0.403576,-4.999147,3.279011,0.884218,-0.939242,15.652564,-45.748123,71.751076,0.267062,10.886737,-5.902462,-2.188647,-13.728287,36.692192,75.020096,-15.535486,13.006460,7.161877
2.000000,-235.170074,2048.477051,78.143242,0.077417,-3.918935,77.697700,4.160653,2.829686,10.566747,14.564891,-14.395651,-1.089517,-1.914029,0.570969,0.473085,19.108852,-13.197137,-0.404359,-5.001098,3.278583,0.884171,-0.939482,15.652348,-45.750408,71.752022,0.265743,10.887134,-5.903143,-2.188326,-13.727262,36.694874,75.022148,-15.535011,13.005042,7.164038
3.000000,-235.169861,2048.475586,78.142914,0.078228,-3.918835,77.698597,4.157938,2.827519,10.565444,14.571872,-14.396005,-1.087601,-1.915573,0.570867,0.473326,19.114405,-13.201093,-0.404158,-4.999528,3.277664,0.883283,-0.940797,15.652179,-45.751591,71.752960,0.265985,10.886269,-5.903565,-2.188481,-13.726322,36.698891,75.024231,-15.536992,13.004682,7.168036
4.000000,-235.170059,2048.472900,78.143456,0.075858,-3.910746,77.709678,4.136217,2.827746,10.552929,14.589652,-14.398608,-1.083024,-1.916244,0.572358,0.467248,19.098812,-13.197145,-0.402226,-4.991688,3.277899,0.882024,-0.942652,15.651659,-45.750858,71.752190,0.269972,10.884647,-5.903022,-2.189086,-13.725985,36.702866,75.026161,-15.541839,13.006672,7.172428
5.000000,-235.171036,2048.469727,78.144722,0.070516,-3.896562,77.729081,4.105148,2.829265,10.533224,14.608181,-14.401155,-1.078062,-1.916858,0.575073,0.456494,19.070644,-13.186667,-0.401500,-4.985802,3.279061,0.880229,-0.943876,15.651315,-45.749905,71.750900,0.275864,10.883999,-5.903155,-2.190340,-13.725829,36.706306,75.027588,-15.546777,13.009606,7.175784
6.000000,-235.172531,2048.469238,78.145393,0.067785,-3.892045,77.735390,4.093773,2.829176,10.524709,14.608693,-14.401235,-1.075818,-1.917892,0.577723,0.452547,19.057768,-13.178905,-0.403262,-4.984629,3.279847,0.880831,-0.943645,15.651550,-45.750729,71.750237,0.278863,10.885036,-5.903809,-2.191947,-13.725291,36.708897,75.029121,-15.548343,13.010975,7.177602
7.000000,-235.174210,2048.471191,78.145203,0.068121,-3.896856,77.727650,4.106216,2.826782,10.531645,14.597703,-14.401362,-1.075647,-1.917112,0.579591,0.459687,19.064991,-13.178673,-0.405835,-4.988502,3.280412,0.881721,-0.942394,15.651460,-45.753784,71.750565,0.278661,10.887424,-5.905429,-2.192355,-13.724217,36.711147,75.031410,-15.546792,13.010089,7.178453
8.000000,-235.175735,2048.473633,78.144333,0.070466,-3.907211,77.711822,4.129086,2.822977,10.545556,14.586235,-14.402505,-1.075719,-1.914815,0.580673,0.472714,19.082788,-13.184161,-0.407480,-4.993933,3.280860,0.882296,-0.941378,15.651056,-45.757473,71.751358,0.277114,10.889606,-5.906536,-2.191862,-13.722894,36.713699,75.034218,-15.544692,13.007999,7.179414
9.000000,-235.176941,2048.476318,78.143051,0.073837,-3.920249,77.692043,4.153553,2.819161,10.561710,14.578404,-14.404963,-1.075515,-1.912365,0.581613,0.487719,19.104664,-13.192848,-0.408060,-4.998088,3.281133,0.882974,-0.940890,15.650386,-45.761047,71.752289,0.275248,10.890658,-5.906451,-2.191152,-13.721571,36.716591,75.037163,-15.543119,13.005568,7.181067
10.000000,-235.178024,2048.476807,78.142265,0.074431,-3.925114,77.683792,4.158430,2.817461,10.566562,14.586949,-14.409579,-1.072896,-1.910058,0.582953,0.495042,19.111462,-13.197657,-0.406402,-4.998250,3.281839,0.881988,-0.941768,15.649395,-45.762665,71.752678,0.276421,10.890025,-5.905265,-2.190527,-13.720690,36.720169,75.039696,-15.544943,13.004729,7.183887
11.000000,-235.179428,2048.474609,78.142532,0.071436,-3.919358,77.690705,4.138756,2.818118,10.555863,14.607164,-14.414072,-1.068114,-1.909376,0.584945,0.490866,19.096525,-13.193693,-0.404127,-4.993355,3.282907,0.880347,-0.943430,15.648477,-45.762177,71.752106,0.280820,10.888075,-5.903411,-2.190958,-13.720424,36.724014,75.041489,-15.549953,13.006201,7.187433
12.000000,-235.181473,2048.471924,78.143669,0.065692,-3.906732,77.707471,4.109047,2.819740,10.537301,14.626339,-14.416781,-1.063139,-1.910064,0.587557,0.480612,19.070181,-13.183029,-0.403041,-4.987304,3.284255,0.878873,-0.944818,15.647913,-45.761200,71.751076,0.286282,10.886354,-5.902056,-2.192187,-13.720469,36.727440,75.042809,-15.555244,13.008782,7.190599
13.000000,-235.183456,2048.469727,78.144547,0.061976,-3.899401,77.721379,4.093838,2.819746,10.525842,14.631147,-14.415991,-1.060817,-1.911780,0.588744,0.472982,19.057726,-13.176059,-0.404090,-4.983953,3.284367,0.879370,-0.945174,15.648017,-45.761082,71.750893,0.288942,10.885878,-5.902196,-2.193791,-13.720368,36.729927,75.043625,-15.557920,13.010443,7.192707
14.000000,-235.185059,2048.469971,78.144760,0.061516,-3.900092,77.723755,4.094018,2.817474,10.522696,14.624346,-14.413749,-1.059886,-1.913106,0.589071,0.470301,19.059149,-13.173663,-0.406828,-4.983699,3.283849,0.880438,-0.944343,15.648398,-45.762733,71.751656,0.289392,10.886937,-5.903929,-2.195546,-13.719822,36.732750,75.045143,-15.558453,13.011091,7.194844
15.000000,-235.186417,2048.471924,78.144249,0.063899,-3.907535,77.713343,4.110126,2.813400,10.531735,14.611987,-14.413283,-1.059171,-1.912190,0.589425,0.478996,19.071091,-13.176476,-0.408436,-4.986965,3.284358,0.880385,-0.942924,15.648188,-45.766064,71.752266,0.288112,10.889258,-5.905781,-2.195879,-13.718910,36.735176,75.047859,-15.556870,13.010057,7.196259
16.000000,-235.187363,2048.473877,78.143173,0.068004,-3.919732,77.695521,4.133917,2.808457,10.546367,14.600676,-14.414156,-1.058458,-1.910125,0.589582,0.493217,19.091183,-13.184147,-0.408925,-4.991052,3.285131,0.880480,-0.941937,15.647450,-45.769688,71.752838,0.286392,10.891332,-5.906793,-2.195412,-13.717827,36.737801,75.050949,-15.555257,13.008129,7.197710
17.000000,-235.188034,2048.474121,78.142548,0.068917,-3.923958,77.688818,4.141207,2.805923,10.551981,14.605790,-14.417362,-1.055946,-1.907574,0.590486,0.501396,19.098892,-13.189004,-0.407181,-4.991544,3.286393,0.879141,-0.942527,15.646296,-45.771442,71.752861,0.287661,10.891739,-5.906501,-2.194700,-13.717071,36.741196,75.053719,-15.556884,13.007453,7.200207
18.000000,-235.188934,2048.471924,78.142838,0.066404,-3.918506,77.695966,4.124417,2.806119,10.542446,14.623680,-14.420933,-1.051497,-1.906468,0.592219,0.498047,19.086012,-13.185899,-0.404896,-4.987547,3.287757,0.877233,-0.944009,15.645258,-45.771084,71.752022,0.292233,10.890762,-5.905475,-2.194999,-13.716823,36.744926,75.055664,-15.561532,13.008925,7.203390
19.000000,-235.190460,2048.469238,78.143944,0.061325,-3.906772,77.712194,4.097628,2.807315,10.525149,14.640677,-14.422773,-1.046904,-1.906824,0.594601,0.488502,19.062168,-13.176446,-0.403996,-4.982191,3.289188,0.875723,-0.945285,15.644567,-45.770157,71.750862,0.297924,10.889847,-5.904852,-2.196197,-13.716864,36.748375,75.057068,-15.566518,13.011491,7.206345
20.000000,-235.191727,2048.467285,78.144691,0.058589,-3.901371,77.724777,4.082932,2.806884,10.512764,14.643611,-14.420767,-1.044769,-1.908633,0.595832,0.479769,19.050623,-13.169463,-0.405977,-4.979018,3.289185,0.876457,-0.945559,15.644684,-45.770210,71.750740,0.301045,10.890067,-5.905920,-2.198197,-13.716687,36.751522,75.058144,-15.569171,13.013390,7.208818
21.000000,-235.192627,2048.467529,78.144821,0.059003,-3.903434,77.724895,4.088928,2.804096,10.513333,14.633440,-14.418139,-1.044331,-1.909059,0.596197,0.480166,19.055416,-13.168739,-0.408812,-4.980041,3.288969,0.877005,-0.944457,15.644884,-45.772362,71.751381,0.300940,10.892000,-5.908254,-2.199509,-13.716064,36.754169,75.060036,-15.568667,13.013555,7.210609
22.000000,-235.193344,2048.469238,78.144287,0.062009,-3.911712,77.713764,4.108977,2.799560,10.524326,14.619174,-14.417010,-1.044055,-1.907623,0.596406,0.490499,19.070507,-13.173327,-0.410516,-4.983737,3.289569,0.876970,-0.943118,15.644508,-45.775810,71.751907,0.299349,10.894648,-5.910291,-2.199541,-13.715137,36.756565,75.062859,-15.566717,13.012217,7.211862
23.000000,-235.193665,2048.471191,78.143181,0.066632,-3.924655,77.695532,4.134461,2.794677,10.539700,14.606919,-14.417213,-1.043949,-1.905417,0.596538,0.504895,19.092283,-13.182045,-0.411311,-4.988030,3.290352,0.877175,-0.942192,15.643720,-45.779457,71.752480,0.297345,10.896745,-5.911340,-2.199014,-13.714093,36.759094,75.065819,-15.564904,13.010145,7.213222
24.000000,-235.193726,2048.471436,78.142403,0.068555,-3.930930,77.686492,4.142390,2.792515,10.545137,14.609055,-14.419367,-1.042549,-1.903601,0.597187,0.511869,19.100527,-13.187030,-0.410457,-4.989419,3.291479,0.875909,-0.942466,15.642852,-45.781208,71.752602,0.297444,10.897304,-5.911480,-2.198340,-13.713478,36.761566,75.067886,-15.565746,13.009421,7.214871
25.000000,-235.193817,2048.468750,78.142937,0.066153,-3.919195,77.697488,4.124802,2.791475,10.532864,14.623609,-14.422133,-1.038311,-1.905445,0.598557,0.508075,19.088902,-13.185357,-0.407942,-4.988679,3.293117,0.871534,-0.943572,15.642326,-45.782116,71.752312,0.296467,10.896555,-5.911668,-2.197753,-13.712823,36.765202,75.069092,-15.571394,13.010370,7.216966
26.000000,-235.194321,2048.465332,78.144699,0.061063,-3.899003,77.719225,4.086823,2.790908,10.505149,14.636546,-14.420907,-1.033040,-1.912994,0.600304,0.493395,19.057882,-13.173666,-0.406529,-4.987918,3.294462,0.868223,-0.944915,15.642982,-45.782726,71.751579,0.292376,10.895230,-5.912635,-2.198180,-13.712187,36.768452,75.068451,-15.578917,13.012115,7.217690
27.000000,-235.194748,2048.463623,78.145996,0.057876,-3.886504,77.736504,4.060249,2.790342,10.484569,14.641024,-14.416604,-1.029862,-1.918056,0.601473,0.479726,19.035383,-13.162608,-0.408523,-4.983003,3.294647,0.868822,-0.945998,15.643392,-45.782581,71.750679,0.292767,10.894644,-5.913664,-2.199712,-13.712010,36.771667,75.069092,-15.583095,13.014076,7.219191
