Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0.000000,-2481.671143,-1117.471558,78.619034,-1.082088,-1.028900,-49.515711,1.794093,3.511489,8.486619,12.030252,-12.522399,-1.078920,-0.904462,-3.880872,-17.965557,10.757529,-7.745779,1.099257,1.161701,0.313183,0.240284,0.029256,15.904561,-37.400494,63.677216,16.051672,12.032472,0.229513,0.929048,-14.387989,36.712215,67.140404,-17.134991,12.460677,-7.100563
1.000000,-2481.667969,-1117.474609,78.618462,-1.083938,-1.024238,-49.515107,1.789309,3.511587,8.478693,12.038272,-12.529918,-1.078708,-0.907123,-3.880707,-17.971825,10.760393,-7.749371,1.099711,1.160889,0.317322,0.240481,0.030759,15.902199,-37.395275,63.675713,16.061842,12.029228,0.225631,0.928752,-14.387034,36.701424,67.143417,-17.142113,12.459907,-7.099349
2.000000,-2481.663818,-1117.478516,78.617798,-1.086112,-1.018419,-49.514480,1.783523,3.511530,8.468398,12.047715,-12.539495,-1.078406,-0.910637,-3.880581,-17.980042,10.764022,-7.754053,1.100346,1.159808,0.323456,0.240415,0.032872,15.898874,-37.388367,63.673794,16.075367,12.024738,0.220535,0.928300,-14.385923,36.687469,67.147560,-17.151554,12.458950,-7.098071
3.000000,-2481.659424,-1117.482422,78.617203,-1.088050,-1.012792,-49.514105,1.779922,3.511350,8.460978,12.053528,-12.546227,-1.078142,-0.913190,-3.880536,-17.985996,10.766696,-7.757592,1.100871,1.159059,0.328081,0.240174,0.034511,15.896368,-37.383205,63.672432,16.085482,12.021338,0.216775,0.927913,-14.385158,36.677662,67.150673,-17.158607,12.458261,-7.097317
4.000000,-2481.655518,-1117.486450,78.616631,-1.089809,-1.007173,-49.513823,1.775817,3.511036,8.451555,12.059987,-12.554510,-1.077790,-0.916491,-3.880494,-17.993582,10.770177,-7.762287,1.101647,1.158136,0.333742,0.239593,0.036682,15.893202,-37.376495,63.670746,16.098644,12.016952,0.211918,0.927382,-14.384171,36.665802,67.154724,-17.167786,12.457329,-7.096538
5.000000,-2481.651611,-1117.490845,78.616051,-1.091498,-1.001256,-49.513566,1.772027,3.510717,8.442260,12.065736,-12.562408,-1.077479,-0.919811,-3.880422,-18.001095,10.773664,-7.767090,1.102450,1.157255,0.338747,0.238724,0.038879,15.890216,-37.369762,63.669197,16.111801,12.012662,0.207076,0.926841,-14.383142,36.655102,67.158745,-17.176891,12.456289,-7.095957
6.000000,-2481.647705,-1117.495239,78.615486,-1.093046,-0.995454,-49.513352,1.768423,3.510432,8.433054,12.071104,-12.570045,-1.077244,-0.923152,-3.880311,-18.008570,10.777207,-7.771991,1.103166,1.156445,0.343022,0.237597,0.041087,15.887436,-37.363003,63.667763,16.125040,12.008477,0.202233,0.926280,-14.382051,36.645653,67.162773,-17.185951,12.455130,-7.095530
7.000000,-2481.643799,-1117.499878,78.614922,-1.094549,-0.989621,-49.513124,1.765011,3.510191,8.423864,12.076190,-12.577394,-1.077171,-0.926455,-3.880165,-18.016060,10.780828,-7.776910,1.103851,1.155700,0.346591,0.236255,0.043293,15.884864,-37.356220,63.666477,16.138445,12.004339,0.197385,0.925712,-14.380867,36.637325,67.166801,-17.195002,12.453831,-7.095267
8.000000,-2481.640137,-1117.504517,78.614380,-1.095997,-0.984052,-49.512946,1.761839,3.509985,8.414774,12.080957,-12.584517,-1.077178,-0.929662,-3.879969,-18.023489,10.784405,-7.781768,1.104444,1.154958,0.349726,0.234771,0.045502,15.882446,-37.349472,63.665318,16.151772,12.000297,0.192593,0.925141,-14.379622,36.629776,67.170807,-17.203928,12.452449,-7.095118
9.000000,-2481.636719,-1117.509033,78.613838,-1.097453,-0.978632,-49.512830,1.758906,3.509787,8.405805,12.085462,-12.591430,-1.077253,-0.932740,-3.879743,-18.030834,10.787889,-7.786484,1.104951,1.154223,0.352702,0.233169,0.047727,15.880102,-37.342751,63.664246,16.165009,11.996319,0.187880,0.924574,-14.378362,36.622753,67.174812,-17.212770,12.451031,-7.095056
