t,ramp_alpha,dry_run,tilt_trip,reason
8004.715829,0.540151,0,0,"ok"
8004.735486,0.549979,0,0,"ok"
8004.755406,0.559939,0,0,"ok"
8004.775515,0.569994,0,0,"ok"
8004.795447,0.579959,0,0,"ok"
8004.815410,0.589941,0,0,"ok"
8004.836902,0.600687,0,0,"ok"
8004.855476,0.609974,0,0,"ok"
8004.875434,0.619953,0,0,"ok"
8004.895479,0.629975,0,0,"ok"
8004.915571,0.640022,0,0,"ok"
8004.935444,0.649958,0,0,"ok"
8004.955473,0.659972,0,0,"ok"
8004.975398,0.669935,0,0,"ok"
8004.995471,0.679971,0,0,"ok"
8005.015486,0.689979,0,0,"ok"
8005.035395,0.699933,0,0,"ok"
8005.055413,0.709943,0,0,"ok"
8005.075460,0.719966,0,0,"ok"
8005.095475,0.729973,0,0,"ok"
8005.115433,0.739952,0,0,"ok"
8005.135399,0.749935,0,0,"ok"
8005.155502,0.759987,0,0,"ok"
8005.175556,0.770014,0,0,"ok"
8005.195475,0.779973,0,0,"ok"
8005.216210,0.790341,0,0,"ok"
8005.235427,0.799950,0,0,"ok"
8005.255456,0.809964,0,0,"ok"
8005.275518,0.819995,0,0,"ok"
8005.295457,0.829965,0,0,"ok"
8005.315566,0.840019,0,0,"ok"
8005.335534,0.850003,0,0,"ok"
8005.355460,0.859966,0,0,"ok"
8005.375439,0.869955,0,0,"ok"
8005.395735,0.880103,0,0,"ok"
8005.415852,0.890162,0,0,"ok"
8005.435436,0.899954,0,0,"ok"
8005.455511,0.909992,0,0,"ok"
8005.475460,0.919966,0,0,"ok"
8005.495449,0.929960,0,0,"ok"
8005.515458,0.939965,0,0,"ok"
8005.535375,0.949923,0,0,"ok"
8005.555384,0.959928,0,0,"ok"
8005.575454,0.969963,0,0,"ok"
8005.595403,0.979937,0,0,"ok"
8005.615754,0.990113,0,0,"ok"
8005.635464,0.999968,0,0,"ok"
8005.655587,1.000000,0,0,"ok"
8005.675440,1.000000,0,0,"ok"
8005.695482,1.000000,0,0,"ok"
8005.715870,1.000000,0,0,"ok"
8005.737153,1.000000,0,0,"ok"
8005.759784,1.000000,0,0,"ok"
8005.775443,1.000000,0,0,"ok"
8005.795389,1.000000,0,0,"ok"
8005.815492,1.000000,0,0,"ok"
8005.835444,1.000000,0,0,"ok"
8005.855419,1.000000,0,0,"ok"
8005.875483,1.000000,0,0,"ok"
8005.895438,1.000000,0,0,"ok"
8005.915457,1.000000,0,0,"ok"
8005.936106,1.000000,0,0,"ok"
8005.955435,1.000000,0,0,"ok"
8005.975380,1.000000,0,0,"ok"
8005.995367,1.000000,0,0,"ok"
8006.015424,1.000000,0,0,"ok"
8006.035412,1.000000,0,0,"ok"
8006.055426,1.000000,0,0,"ok"
8006.075379,1.000000,0,0,"ok"
8006.095430,1.000000,0,0,"ok"
8006.115372,1.000000,0,0,"ok"
8006.135364,1.000000,0,0,"ok"
8006.155362,1.000000,0,0,"ok"
8006.175433,1.000000,0,0,"ok"
8006.195442,1.000000,0,0,"ok"
8006.215414,1.000000,0,0,"ok"
8006.235405,1.000000,0,0,"ok"
8006.255428,1.000000,0,0,"ok"
8006.275436,1.000000,0,0,"ok"
8006.295364,1.000000,0,0,"ok"
8006.315659,1.000000,0,0,"ok"
8006.335425,1.000000,0,0,"ok"
8006.355424,1.000000,0,0,"ok"
8006.375391,1.000000,0,0,"ok"
8006.395357,1.000000,0,0,"ok"
8006.415439,1.000000,0,0,"ok"
8006.435436,1.000000,0,0,"ok"
8006.455385,1.000000,0,0,"ok"
8006.475462,1.000000,0,0,"ok"
8006.495437,1.000000,0,0,"ok"
8006.515356,1.000000,0,0,"ok"
8006.535346,1.000000,0,0,"ok"
8006.555494,1.000000,0,0,"ok"
8006.575372,1.000000,0,0,"ok"
